0.0001	0
0.000113573	0
0.000128989	0
0.000146497	0
0.000166382	0
0.000188965	0
0.000214614	0
0.000243744	0
0.000276829	0
0.000314404	0
0.000357079	0
0.000405546	0
0.000460592	0
0.00052311	0
0.000594113	0
0.000674754	0
0.000766341	0
0.000870359	0
0.000988496	0
0.00112267	0
0.00127505	0
0.00144812	0
0.00164468	0
0.00186791	0
0.00212145	0
0.0024094	0
0.00273644	0
0.00310787	0
0.00352971	0
0.00400881	0
0.00455294	0
0.00517092	0
0.00587279	0
0.00666992	0
0.00757525	0
0.00860346	0
0.00977124	0
0.0110975	0
0.0126038	0
0.0143146	0
0.0162576	0
0.0184642	0
0.0209705	0
0.0238169	0
0.0270496	0
0.0307211	0
0.034891	0
0.0396269	0
0.0450056	0
0.0511143	0
0.0580523	0
0.0659319	0
0.074881	0
0.0850449	0
0.0965883	0
0.109699	0
0.124588	0
0.141499	0
0.160705	0
0.182518	0
0.207292	0
0.235429	0
0.267384	0
0.303677	0
0.344896	0
0.39171	0
0.444878	0.0001
0.505263	0.0001
0.573844	0.0001
0.651734	0.0001
0.740196	0.0001
0.840665	0.0001
0.954772	0.0001
1.08437	0.0001
1.23155	0.0002
1.39871	0.0002
1.58857	0.0002
1.80419	0.0002
2.04907	0.0002
2.3272	0.0003
2.64308	0.0003
3.00184	0.0003
3.40929	0.0004
3.87204	0.0004
4.3976	0.0004
4.99451	0.0005
5.67243	0.0006
6.44236	0.0007
7.31681	0.0007
8.30994	0.0009
9.43788	0.001
10.7189	0.0011
12.1738	0.0012
13.8262	0.0014
15.7029	0.0016
17.8343	0.0018
20.255	0.002
23.0043	0.0023
26.1268	0.0026
29.673	0.003
33.7006	0.0034
38.2749	0.0039
43.4701	0.0044
49.3705	0.005
56.0717	0.0056
63.6825	0.0064
72.3263	0.0073
82.1434	0.0082
93.293	0.0094
105.956	0.0106
120.338	0.0121
136.672	0.0137
155.223	0.0156
176.291	0.0177
200.22	0.02
227.397	0.0228
258.262	0.0259
293.317	0.0293
333.129	0.0333
378.346	0.0379
429.7	0.043
488.025	0.0488
554.266	0.0555
629.499	0.063
714.943	0.0715
811.984	0.0812
922.198	0.0922
1047.37	0.1048
1189.53	0.119
1350.99	0.1351
1534.37	0.1535
1742.63	0.1743
1979.17	0.1978
2247.81	0.2248
2552.91	0.2553
2899.42	0.2899
3292.97	0.3293
3739.94	0.374
4247.57	0.4247
4824.11	0.4824
5478.9	0.5479
6222.57	0.6222
7067.18	0.7066
8026.43	0.8024
9115.89	0.9114
10353.2	1
11758.5	1
13354.5	1
15167.2	1
17225.9	1
19564	1
22219.5	1
25235.4	1
28660.7	1
32550.9	1
36969.1	1
41987.1	1
47686.1	1
54158.7	1
61509.9	1
69858.8	1
79341	1
90110.2	1
102341	1
116232	1
132009	1
149927	1
170277	1
193389	1
219639	1
249451	1
283310	1
321764	1
365438	1
415040	1
471375	1
535357	1
608022	1
690551	1
784282	1
890735	1
1.01164e+06	1
1.14895e+06	1
1.3049e+06	1
1.48202e+06	1
1.68318e+06	1
1.91164e+06	1
2.17112e+06	1
2.46581e+06	1
2.8005e+06	1
3.18063e+06	1
3.61234e+06	1
4.10266e+06	1
4.65953e+06	1
5.29198e+06	1
6.01028e+06	1
6.82607e+06	1
7.7526e+06	1
8.80488e+06	1
1e+07	1
