time,particle_id,x,y,mesh_index
7000,6900,-999,-999,-1
7000,6901,-999,-999,-1
7000,6902,-999,-999,-1
7000,6903,-999,-999,-1
7000,6904,-999,-999,-1
7000,6905,-999,-999,-1
7000,6906,-999,-999,-1
7000,6907,-999,-999,-1
7000,6908,-999,-999,-1
7000,6909,-999,-999,-1
7000,6910,-999,-999,-1
7000,6911,-999,-999,-1
7000,6912,-999,-999,-1
7000,6913,-999,-999,-1
7000,6914,-999,-999,-1
7000,6915,-999,-999,-1
7000,6916,-999,-999,-1
7000,6917,-999,-999,-1
7000,6918,-999,-999,-1
7000,6919,-999,-999,-1
7000,6920,-999,-999,-1
7000,6921,-999,-999,-1
7000,6922,-999,-999,-1
7000,6923,-999,-999,-1
7000,6924,-999,-999,-1
7000,6925,-999,-999,-1
7000,6926,-999,-999,-1
7000,6927,-999,-999,-1
7000,6928,-999,-999,-1
7000,6929,-999,-999,-1
7000,6930,-999,-999,-1
7000,6931,-999,-999,-1
7000,6932,-999,-999,-1
7000,6933,-999,-999,-1
7000,6934,-999,-999,-1
7000,6935,-999,-999,-1
7000,6936,-999,-999,-1
7000,6937,-999,-999,-1
7000,6938,-999,-999,-1
7000,6939,-999,-999,-1
7000,6940,-999,-999,-1
7000,6941,-999,-999,-1
7000,6942,-999,-999,-1
7000,6943,-999,-999,-1
7000,6944,-999,-999,-1
7000,6945,-999,-999,-1
7000,6946,-999,-999,-1
7000,6947,-999,-999,-1
7000,6948,-999,-999,-1
7000,6949,-999,-999,-1
7000,6950,-999,-999,-1
7000,6951,-999,-999,-1
7000,6952,-999,-999,-1
7000,6953,-999,-999,-1
7000,6954,-999,-999,-1
7000,6955,-999,-999,-1
7000,6956,-999,-999,-1
7000,6957,-999,-999,-1
7000,6958,-999,-999,-1
7000,6959,-999,-999,-1
7000,6960,-999,-999,-1
7000,6961,-999,-999,-1
7000,6962,-999,-999,-1
7000,6963,-999,-999,-1
7000,6964,-999,-999,-1
7000,6965,-999,-999,-1
7000,6966,-999,-999,-1
7000,6967,-999,-999,-1
7000,6968,-999,-999,-1
7000,6969,-999,-999,-1
7000,6970,-999,-999,-1
7000,6971,-999,-999,-1
7000,6972,-999,-999,-1
7000,6973,-999,-999,-1
7000,6974,-999,-999,-1
7000,6975,-999,-999,-1
7000,6976,-999,-999,-1
7000,6977,-999,-999,-1
7000,6978,-999,-999,-1
7000,6979,-999,-999,-1
7000,6980,-999,-999,-1
7000,6981,-999,-999,-1
7000,6982,-999,-999,-1
7000,6983,-999,-999,-1
7000,6984,-999,-999,-1
7000,6985,-999,-999,-1
7000,6986,-999,-999,-1
7000,6987,-999,-999,-1
7000,6988,-999,-999,-1
7000,6989,-999,-999,-1
7000,6990,-999,-999,-1
7000,6991,-999,-999,-1
7000,6992,-999,-999,-1
7000,6993,-999,-999,-1
7000,6994,-999,-999,-1
7000,6995,-999,-999,-1
7000,6996,-999,-999,-1
7000,6997,-999,-999,-1
7000,6998,-999,-999,-1
7000,6999,-999,-999,-1
