time,particle_id,x,y,mesh_index
10000,9900,-0.00373,-0.00275,287
10000,9901,-0.00373,-0.00275,287
10000,9902,-0.00373,-0.00275,287
10000,9903,-0.00373,-0.00275,287
10000,9904,-0.00373,-0.00275,287
10000,9905,-0.00373,-0.00275,287
10000,9906,-0.00373,-0.00275,287
10000,9907,-0.00373,-0.00275,287
10000,9908,-0.00373,-0.00275,287
10000,9909,-0.00373,-0.00275,287
10000,9910,-0.00373,-0.00275,287
10000,9911,-0.00373,-0.00275,287
10000,9912,-0.00373,-0.00275,287
10000,9913,-0.00373,-0.00275,287
10000,9914,-0.00373,-0.00275,287
10000,9915,-0.00373,-0.00275,287
10000,9916,-0.00373,-0.00275,287
10000,9917,-0.00373,-0.00275,287
10000,9918,-0.00373,-0.00275,287
10000,9919,-0.00373,-0.00275,287
10000,9920,-0.00373,-0.00275,287
10000,9921,-0.00373,-0.00275,287
10000,9922,-0.00373,-0.00275,287
10000,9923,-0.00373,-0.00275,287
10000,9924,-0.00373,-0.00275,287
10000,9925,-0.00373,-0.00275,287
10000,9926,-0.00373,-0.00275,287
10000,9927,-0.00373,-0.00275,287
10000,9928,-0.00373,-0.00275,287
10000,9929,-0.00373,-0.00275,287
10000,9930,-0.00373,-0.00275,287
10000,9931,-0.00373,-0.00275,287
10000,9932,-0.00373,-0.00275,287
10000,9933,-0.00373,-0.00275,287
10000,9934,-0.00373,-0.00275,287
10000,9935,-0.00373,-0.00275,287
10000,9936,-0.00373,-0.00275,287
10000,9937,-0.00373,-0.00275,287
10000,9938,-0.00373,-0.00275,287
10000,9939,-0.00373,-0.00275,287
10000,9940,-0.00373,-0.00275,287
10000,9941,-0.00373,-0.00275,287
10000,9942,-0.00373,-0.00275,287
10000,9943,-0.00373,-0.00275,287
10000,9944,-0.00373,-0.00275,287
10000,9945,-0.00373,-0.00275,287
10000,9946,-0.00373,-0.00275,287
10000,9947,-0.00373,-0.00275,287
10000,9948,-0.00373,-0.00275,287
10000,9949,-0.00373,-0.00275,287
10000,9950,-0.00373,-0.00275,287
10000,9951,-0.00373,-0.00275,287
10000,9952,-0.00373,-0.00275,287
10000,9953,-0.00373,-0.00275,287
10000,9954,-0.00373,-0.00275,287
10000,9955,-0.00373,-0.00275,287
10000,9956,-0.00373,-0.00275,287
10000,9957,-0.00373,-0.00275,287
10000,9958,-0.00373,-0.00275,287
10000,9959,-0.00373,-0.00275,287
10000,9960,-0.00373,-0.00275,287
10000,9961,-0.00373,-0.00275,287
10000,9962,-0.00373,-0.00275,287
10000,9963,-0.00373,-0.00275,287
10000,9964,-0.00373,-0.00275,287
10000,9965,-0.00373,-0.00275,287
10000,9966,-0.00373,-0.00275,287
10000,9967,-0.00373,-0.00275,287
10000,9968,-0.00373,-0.00275,287
10000,9969,-0.00373,-0.00275,287
10000,9970,-0.00373,-0.00275,287
10000,9971,-0.00373,-0.00275,287
10000,9972,-0.00373,-0.00275,287
10000,9973,-0.00373,-0.00275,287
10000,9974,-0.00373,-0.00275,287
10000,9975,-0.00373,-0.00275,287
10000,9976,-0.00373,-0.00275,287
10000,9977,-0.00373,-0.00275,287
10000,9978,-0.00373,-0.00275,287
10000,9979,-0.00373,-0.00275,287
10000,9980,-0.00373,-0.00275,287
10000,9981,-0.00373,-0.00275,287
10000,9982,-0.00373,-0.00275,287
10000,9983,-0.00373,-0.00275,287
10000,9984,-0.00373,-0.00275,287
10000,9985,-0.00373,-0.00275,287
10000,9986,-0.00373,-0.00275,287
10000,9987,-0.00373,-0.00275,287
10000,9988,-0.00373,-0.00275,287
10000,9989,-0.00373,-0.00275,287
10000,9990,-0.00373,-0.00275,287
10000,9991,-0.00373,-0.00275,287
10000,9992,-0.00373,-0.00275,287
10000,9993,-0.00373,-0.00275,287
10000,9994,-0.00373,-0.00275,287
10000,9995,-0.00373,-0.00275,287
10000,9996,-0.00373,-0.00275,287
10000,9997,-0.00373,-0.00275,287
10000,9998,-0.00373,-0.00275,287
10000,9999,-0.00373,-0.00275,287
