time,particle_id,x,y,mesh_index
6000,5900,-0.00373,0.00211,2
6000,5901,-0.00373,0.00211,2
6000,5902,-0.00373,0.00211,2
6000,5903,-0.00373,0.00211,2
6000,5904,-0.00373,0.00211,2
6000,5905,-0.00373,0.00211,2
6000,5906,-0.00373,0.00211,2
6000,5907,-0.00373,0.00211,2
6000,5908,-0.00373,0.00211,2
6000,5909,-0.00373,0.00211,2
6000,5910,-0.00373,0.00211,2
6000,5911,-0.00373,0.00211,2
6000,5912,-0.00373,0.00211,2
6000,5913,-0.00373,0.00211,2
6000,5914,-0.00373,0.00211,2
6000,5915,-0.00373,0.00211,2
6000,5916,-0.00373,0.00211,2
6000,5917,-0.00373,0.00211,2
6000,5918,-0.00373,0.00211,2
6000,5919,-0.00373,0.00211,2
6000,5920,-0.00373,0.00211,2
6000,5921,-0.00373,0.00211,2
6000,5922,-0.00373,0.00211,2
6000,5923,-0.00373,0.00211,2
6000,5924,-0.00373,0.00211,2
6000,5925,-0.00373,0.00211,2
6000,5926,-0.00373,0.00211,2
6000,5927,-0.00373,0.00211,2
6000,5928,-0.00373,0.00211,2
6000,5929,-0.00373,0.00211,2
6000,5930,-0.00373,0.00211,2
6000,5931,-0.00373,0.00211,2
6000,5932,-0.00373,0.00211,2
6000,5933,-0.00373,0.00211,2
6000,5934,-0.00373,0.00211,2
6000,5935,-0.00373,0.00211,2
6000,5936,-0.00373,0.00211,2
6000,5937,-0.00373,0.00211,2
6000,5938,-0.00373,0.00211,2
6000,5939,-0.00373,0.00211,2
6000,5940,-0.00373,0.00211,2
6000,5941,-0.00373,0.00211,2
6000,5942,-0.00373,0.00211,2
6000,5943,-0.00373,0.00211,2
6000,5944,-0.00373,0.00211,2
6000,5945,-0.00373,0.00211,2
6000,5946,-0.00373,0.00211,2
6000,5947,-0.00373,0.00211,2
6000,5948,-0.00373,0.00211,2
6000,5949,-0.00373,0.00211,2
6000,5950,-0.00373,0.00211,2
6000,5951,-0.00373,0.00211,2
6000,5952,-0.00373,0.00211,2
6000,5953,-0.00373,0.00211,2
6000,5954,-0.00373,0.00211,2
6000,5955,-0.00373,0.00211,2
6000,5956,-0.00373,0.00211,2
6000,5957,-0.00373,0.00211,2
6000,5958,-0.00373,0.00211,2
6000,5959,-0.00373,0.00211,2
6000,5960,-0.00373,0.00211,2
6000,5961,-0.00373,0.00211,2
6000,5962,-0.00373,0.00211,2
6000,5963,-0.00373,0.00211,2
6000,5964,-0.00373,0.00211,2
6000,5965,-0.00373,0.00211,2
6000,5966,-0.00373,0.00211,2
6000,5967,-0.00373,0.00211,2
6000,5968,-0.00373,0.00211,2
6000,5969,-0.00373,0.00211,2
6000,5970,-0.00373,0.00211,2
6000,5971,-0.00373,0.00211,2
6000,5972,-0.00373,0.00211,2
6000,5973,-0.00373,0.00211,2
6000,5974,-0.00373,0.00211,2
6000,5975,-0.00373,0.00211,2
6000,5976,-0.00373,0.00211,2
6000,5977,-0.00373,0.00211,2
6000,5978,-0.00373,0.00211,2
6000,5979,-0.00373,0.00211,2
6000,5980,-0.00373,0.00211,2
6000,5981,-0.00373,0.00211,2
6000,5982,-0.00373,0.00211,2
6000,5983,-0.00373,0.00211,2
6000,5984,-0.00373,0.00211,2
6000,5985,-0.00373,0.00211,2
6000,5986,-0.00373,0.00211,2
6000,5987,-0.00373,0.00211,2
6000,5988,-0.00373,0.00211,2
6000,5989,-0.00373,0.00211,2
6000,5990,-0.00373,0.00211,2
6000,5991,-0.00373,0.00211,2
6000,5992,-0.00373,0.00211,2
6000,5993,-0.00373,0.00211,2
6000,5994,-0.00373,0.00211,2
6000,5995,-0.00373,0.00211,2
6000,5996,-0.00373,0.00211,2
6000,5997,-0.00373,0.00211,2
6000,5998,-0.00373,0.00211,2
6000,5999,-0.00373,0.00211,2
