time,particle_id,x,y,mesh_index
3000,2900,-0.00373,0.00211,2
3000,2901,-0.00373,0.00211,2
3000,2902,-0.00373,0.00211,2
3000,2903,-0.00373,0.00211,2
3000,2904,-0.00373,0.00211,2
3000,2905,-0.00373,0.00211,2
3000,2906,-0.00373,0.00211,2
3000,2907,-0.00373,0.00211,2
3000,2908,-0.00373,0.00211,2
3000,2909,-0.00373,0.00211,2
3000,2910,-0.00373,0.00211,2
3000,2911,-0.00373,0.00211,2
3000,2912,-0.00373,0.00211,2
3000,2913,-0.00373,0.00211,2
3000,2914,-0.00373,0.00211,2
3000,2915,-0.00373,0.00211,2
3000,2916,-0.00373,0.00211,2
3000,2917,-0.00373,0.00211,2
3000,2918,-0.00373,0.00211,2
3000,2919,-0.00373,0.00211,2
3000,2920,-0.00373,0.00211,2
3000,2921,-0.00373,0.00211,2
3000,2922,-0.00373,0.00211,2
3000,2923,-0.00373,0.00211,2
3000,2924,-0.00373,0.00211,2
3000,2925,-0.00373,0.00211,2
3000,2926,-0.00373,0.00211,2
3000,2927,-0.00373,0.00211,2
3000,2928,-0.00373,0.00211,2
3000,2929,-0.00373,0.00211,2
3000,2930,-0.00373,0.00211,2
3000,2931,-0.00373,0.00211,2
3000,2932,-0.00373,0.00211,2
3000,2933,-0.00373,0.00211,2
3000,2934,-0.00373,0.00211,2
3000,2935,-0.00373,0.00211,2
3000,2936,-0.00373,0.00211,2
3000,2937,-0.00373,0.00211,2
3000,2938,-0.00373,0.00211,2
3000,2939,-0.00373,0.00211,2
3000,2940,-0.00373,0.00211,2
3000,2941,-0.00373,0.00211,2
3000,2942,-0.00373,0.00211,2
3000,2943,-0.00373,0.00211,2
3000,2944,-0.00373,0.00211,2
3000,2945,-0.00373,0.00211,2
3000,2946,-0.00373,0.00211,2
3000,2947,-0.00373,0.00211,2
3000,2948,-0.00373,0.00211,2
3000,2949,-0.00373,0.00211,2
3000,2950,-0.00373,0.00211,2
3000,2951,-0.00373,0.00211,2
3000,2952,-0.00373,0.00211,2
3000,2953,-0.00373,0.00211,2
3000,2954,-0.00373,0.00211,2
3000,2955,-0.00373,0.00211,2
3000,2956,-0.00373,0.00211,2
3000,2957,-0.00373,0.00211,2
3000,2958,-0.00373,0.00211,2
3000,2959,-0.00373,0.00211,2
3000,2960,-0.00373,0.00211,2
3000,2961,-0.00373,0.00211,2
3000,2962,-0.00373,0.00211,2
3000,2963,-0.00373,0.00211,2
3000,2964,-0.00373,0.00211,2
3000,2965,-0.00373,0.00211,2
3000,2966,-0.00373,0.00211,2
3000,2967,-0.00373,0.00211,2
3000,2968,-0.00373,0.00211,2
3000,2969,-0.00373,0.00211,2
3000,2970,-0.00373,0.00211,2
3000,2971,-0.00373,0.00211,2
3000,2972,-0.00373,0.00211,2
3000,2973,-0.00373,0.00211,2
3000,2974,-0.00373,0.00211,2
3000,2975,-0.00373,0.00211,2
3000,2976,-0.00373,0.00211,2
3000,2977,-0.00373,0.00211,2
3000,2978,-0.00373,0.00211,2
3000,2979,-0.00373,0.00211,2
3000,2980,-0.00373,0.00211,2
3000,2981,-0.00373,0.00211,2
3000,2982,-0.00373,0.00211,2
3000,2983,-0.00373,0.00211,2
3000,2984,-0.00373,0.00211,2
3000,2985,-0.00373,0.00211,2
3000,2986,-0.00373,0.00211,2
3000,2987,-0.00373,0.00211,2
3000,2988,-0.00373,0.00211,2
3000,2989,-0.00373,0.00211,2
3000,2990,-0.00373,0.00211,2
3000,2991,-0.00373,0.00211,2
3000,2992,-0.00373,0.00211,2
3000,2993,-0.00373,0.00211,2
3000,2994,-0.00373,0.00211,2
3000,2995,-0.00373,0.00211,2
3000,2996,-0.00373,0.00211,2
3000,2997,-0.00373,0.00211,2
3000,2998,-0.00373,0.00211,2
3000,2999,-0.00373,0.00211,2
