# time=400000
x1 y1 x2 y2 aperture velocity
-0.00373 -0.00283 -0.00352757 -0.00258291 0.000130263 9.18976e-05
-0.00373 -0.00164 -0.00324625 -0.001775 0.000126 0.000131817
-0.00373 -0.00275 -0.00352757 -0.00258291 0.000123 9.97098e-05
0.00166 0.00115 0.00163475 0.00112475 0.000112875 2.10364e-05
0.00166 0.00115 0.00176333 0.00125333 0.0001125 1.308e-07
-0.00373 0.00211 -0.0033243 0.00180089 0.000223914 0.000826525
-0.00307 -0.00178 -0.00283176 -0.00170059 0.000163846 8.80302e-05
0.00286 0.000188 0.00290242 0.000207478 0.000110835 7.64619e-05
0.00286 0.000188 0.00289519 0.000188 0.000154217 0.000146325
0.00332 -0.000548 0.00338449 -0.000596367 0.000161902 2.2897e-05
0.00332 -0.000548 0.00331 -0.0005405 0.000161842 3.99696e-07
0.00189673 -0.000347672 0.00197863 -0.000431968 0.000132642 9.24646e-05
0.00189673 -0.000347672 0.00186998 -0.000394244 0.000149451 1.84653e-05
0.00171038 -0.000155878 0.00171636 -0.000162026 0.000131802 3.93345e-05
0.00171038 -0.000155878 0.0017059 -0.000163278 0.000118571 5.82747e-07
0.00171038 -0.000155878 0.00172213 -0.000136507 0.000118571 4.29361e-06
0.00147231 8.91569e-05 0.00151051 4.98413e-05 0.000131982 3.67586e-05
0.00142954 0.000133179 0.00144098 0.000121409 0.000132342 2.81008e-05
0.00104901 0.000524471 0.0011279 0.000455617 0.00012447 5.66707e-05
0.00104901 0.000524471 0.00110262 0.000581917 0.000132015 3.63515e-05
0.00110262 0.000581917 0.00121677 0.000486026 0.000149615 8.06647e-05
0.00110262 0.000581917 0.00122748 0.000715713 0.000132225 2.2152e-05
0.00124971 0.000739541 0.00129362 0.000721415 0.000119707 1.23227e-05
0.00124971 0.000739541 0.00129211 0.000784973 0.000134293 6.41669e-05
0.00170562 0.00122808 0.00163891 0.0011566 0.00013029 1.07442e-06
0.00170562 0.00122808 0.00176333 0.00125333 9.65186e-05 2.83573e-06
0.00176154 0.00128801 0.00170562 0.00122808 0.000130245 8.26389e-07
0.00176154 0.00128801 0.00179969 0.00128969 0.000136814 9.19184e-06
0.00198327 0.00152561 0.00183658 0.00136842 0.0001302 3.8092e-06
0.00198327 0.00152561 0.00204176 0.00153176 0.000215833 4.4955e-06
0.00230999 0.000371954 0.00237885 0.000323703 0.000156329 0.000276173
0.00230999 0.000371954 0.00232931 0.0004056 0.000158931 0.0001281
0.00224427 0.000418003 0.00230999 0.000371954 0.000155625 0.000109568
0.00224427 0.000418003 0.00232931 0.0004056 0.00013625 0.000120938
-0.00126679 0.00116528 -0.00114191 0.00112907 0.000156715 0.000120737
-0.00126679 0.00116528 -0.00122783 0.00121477 0.000113638 7.71404e-05
-0.00104508 0.00144685 -0.00100426 0.00141688 0.0001519 9.02621e-06
-0.00104508 0.00144685 -0.00120452 0.00156387 0.000151795 3.672e-06
-0.00104508 0.00144685 -0.00102953 0.0014666 0.000107293 1.49152e-05
-0.000920641 0.0016049 -0.000901687 0.00159332 0.000137 2.93618e-06
-0.0016882 0.00128744 -0.00159052 0.00125912 0.00015454 0.000121314
-0.0016882 0.00128744 -0.00164137 0.0012542 0.00014334 4.81683e-05
-0.00177193 0.00131171 -0.0016882 0.00128744 0.000159824 0.000160503
-0.00177193 0.00131171 -0.00146052 0.0013294 0.000107828 6.79143e-05
-0.00190038 0.00134894 -0.00177193 0.00131171 0.00015841 0.000147108
-0.00190038 0.00134894 -0.00185752 0.00130685 0.000116229 3.327e-05
-0.00209025 0.00140398 -0.00201255 0.00138146 0.00015454 0.000100555
-0.00209025 0.00140398 -0.00198773 0.00129945 9.69743e-05 2.23996e-05
-0.0021636 0.00142525 -0.00209025 0.00140398 0.0001537 7.1491e-05
-0.0021636 0.00142525 -0.00209108 0.0013084 9.27273e-05 7.4212e-06
-0.00268809 0.00157789 -0.00248264 0.00148515 0.000125711 9.27626e-05
-0.00268809 0.00157789 -0.0028226 0.00163861 0.000120536 2.4278e-05
-0.00268809 0.00157789 -0.00274646 0.00163637 0.00012558 7.14539e-05
-0.0028226 0.00163861 -0.00274646 0.00163637 0.000120386 2.43082e-05
0.000864018 0.000685928 0.000865631 0.00068452 0.00012225 1.56396e-05
0.000864018 0.000685928 0.000900507 0.000722566 0.000125455 2.47344e-05
-0.00274646 0.00163637 -0.00259178 0.00163182 0.000125966 9.44663e-05
0.00112262 0.000312225 0.00114267 0.000286314 0.000155738 5.36249e-05
0.00112262 0.000312225 0.00112501 0.000314611 0.000109992 4.08924e-05
0.00109176 0.000352114 0.00111097 0.000327283 0.000157568 6.23225e-05
0.00109176 0.000352114 0.00109471 0.000355184 0.000110891 3.64582e-05
0.000919258 0.000575067 0.000932068 0.000558511 0.000156743 4.92272e-05
0.000919258 0.000575067 0.000950395 0.000597528 0.000125603 3.98162e-05
0.000429308 0.00120831 0.000594407 0.000994926 0.000154688 5.53316e-06
0.000429308 0.00120831 0.000533495 0.00132008 9.32143e-05 2.99313e-05
-0.0010057 0.000766521 -0.000934667 0.000752721 0.000161113 0.000148409
-0.0010057 0.000766521 -0.000974494 0.000780982 0.000140839 0.000127115
-0.000738723 0.00089023 -0.000703691 0.000855131 0.000112164 0.000118528
-0.000738723 0.00089023 -0.000706619 0.000905105 0.000139534 9.60668e-05
-0.000676616 0.000919008 -0.000471845 0.000623121 9.9555e-05 0.000118188
0.00232931 0.0004056 0.00253866 0.00037507 0.000145827 0.000252607
-0.0012114 0.000806483 -0.00115863 0.00079623 0.000158938 9.93359e-05
-0.0012114 0.000806483 -0.00120477 0.000837258 0.000131365 3.36925e-05
-0.0016368 0.000889126 -0.00159197 0.000880417 0.000158413 0.00010479
-0.0016368 0.000889126 -0.00157706 0.000825187 0.000118517 4.27351e-05
-0.00208273 0.00097576 -0.0018298 0.000926622 0.000157123 9.0754e-05
-0.00208273 0.00097576 -0.00206685 0.00095553 0.000123964 4.31786e-05
-0.00209947 0.000979011 -0.00208808 0.000976799 0.000156853 5.72589e-05
-0.000970166 0.00112211 -0.000926079 0.00107794 0.000114444 3.83463e-05
-0.000970166 0.00112211 -0.000957187 0.00113647 0.00016471 0.00011696
0.00153956 0.000729362 0.00159074 0.000780567 0.000109782 7.28358e-06
0.00153956 0.000729362 0.00159792 0.000773353 0.00013867 1.94672e-05
0.00159109 0.000780918 0.00159136 0.000780622 0.000145292 5.68281e-05
0.00192486 0.00111484 0.00184012 0.00103006 0.000109212 2.57428e-06
0.00190113 0.00100193 0.00188935 0.000993049 0.00013678 1.3639e-06
0.00190113 0.00100193 0.00191441 0.0009958 0.000102323 1.52049e-05
-0.0012033 0.000844109 -0.00119668 0.00083702 0.000121849 1.87541e-05
-0.0012033 0.000844109 -0.00120165 0.000851738 0.000131575 4.65665e-05
-0.00110164 0.00131597 -0.00102165 0.00137866 0.000103294 6.7891e-05
-0.00010579 -0.000642819 0.000447381 -0.000976454 0.000152962 9.93055e-05
0.000137599 -0.000417989 0.000443997 -0.000374278 0.000123765 1.84469e-05
0.00254156 0.0024127 0.00197493 0.00186873 0.000110294 1.86754e-07
0.00338983 -0.000613588 0.00338802 -0.000607743 0.000167413 1.99202e-05
0.00303597 0.000526554 0.00305704 0.000458674 0.00017097 4.23385e-05
0.00303597 0.000526554 0.00310341 0.000562684 9.49074e-05 3.78547e-05
0.00302911 0.000548661 0.00303597 0.000526554 0.000169033 3.06542e-05
0.00302911 0.000548661 0.00302156 0.000572986 0.000167968 1.20163e-05
0.00302911 0.000548661 0.00303898 0.000575259 0.000160694 3.97625e-05
0.00302156 0.000572986 0.00303898 0.000575259 0.0001026 1.9672e-05
0.00299977 -0.000352092 0.003012 -0.000382347 0.000166245 8.41109e-05
0.00299977 -0.000352092 0.00303413 -0.00037513 0.0001731 7.68627e-05
0.00290064 -0.000106987 0.0029087 -0.000126924 0.000165345 7.01991e-05
0.00272272 0.00033291 0.00275342 0.00025702 0.000178139 0.000185984
0.00272272 0.00033291 0.00291973 0.000254107 0.000122332 0.000128883
0.00268646 0.000422576 0.00271414 0.000354145 0.000174943 0.000155744
-0.00127103 0.000649479 -0.00126604 0.00064589 0.000122894 5.01561e-05
0.000996166 -0.00103103 0.00105643 -0.00108321 0.000135897 1.808e-05
0.000996166 -0.00103103 0.000966729 -0.00104541 9.3015e-05 2.21457e-06
0.000756092 -0.000823141 0.000804508 -0.000865065 0.000135897 9.28449e-06
0.000756092 -0.000823141 0.00078637 -0.000866152 0.000143227 9.82527e-06
0.000663684 -0.000743121 0.00067003 -0.000748616 0.000135882 1.19487e-05
0.000663684 -0.000743121 0.000655643 -0.000752831 0.000113478 1.83631e-06
0.000663684 -0.000743121 0.000679104 -0.0007245 0.000113478 4.39897e-06
0.000647645 -0.000729232 0.000663684 -0.000743121 0.000135882 1.71559e-05
0.000647645 -0.000729232 0.000662931 -0.000710361 0.000159375 2.26502e-05
-0.0013134 0.00224916 -0.00129521 0.00226939 0.00011625 2.38711e-07
-0.00129521 0.00226939 -0.00132823 0.00230495 0.000142059 4.26898e-08
-0.00129521 0.00226939 -0.00127338 0.00229367 0.00011625 2.39372e-07
-0.00115357 0.00242695 -0.00108473 0.00235877 0.000172105 1.52226e-08
-0.00115357 0.00242695 -0.00109909 0.00248755 0.00011625 5.74954e-08
-0.00115357 0.00242695 -0.00116637 0.00243964 0.000172105 5.694e-08
-0.00109073 0.00249685 -0.00106112 0.00252978 0.00011625 4.98137e-08
-0.00109073 0.00249685 -0.00109175 0.00252034 0.000215 1.3296e-07
-0.000999718 0.00259809 -0.00101428 0.00260414 0.000150938 6.8625e-08
-0.00286242 0.00125681 -0.00271776 0.00120227 0.000188874 4.37816e-05
-0.00286242 0.00125681 -0.00283477 0.00121159 0.000171543 0.000243203
-0.00300418 0.00131027 -0.00297169 0.00129801 0.000187134 2.00094e-05
-0.00300418 0.00131027 -0.00296618 0.00128224 0.000135065 7.12783e-05
-0.00321673 0.00139041 -0.00300418 0.00131027 0.000186429 2.64477e-05
-0.000808978 0.00129625 -0.000770024 0.00127033 0.000118664 5.07751e-05
-0.000808978 0.00129625 -0.000800461 0.00130984 0.000159885 9.79897e-06
-0.000811335 0.00129781 -0.000808978 0.00129625 0.000118469 3.80148e-05
-0.000811335 0.00129781 -0.000800461 0.00130984 0.000155125 2.05069e-05
-0.000980867 0.00141062 -0.000811335 0.00129781 0.000117134 2.29965e-05
-0.000980867 0.00141062 -0.000961655 0.00142567 0.000100714 2.11484e-07
-0.00099486 0.00141993 -0.000980867 0.00141062 0.000116534 1.24118e-05
-0.00099486 0.00141993 -0.000967053 0.00142893 0.00011325 6.47919e-06
0.00275771 -0.000189817 0.0027607 -0.000191827 0.0001737 7.17715e-05
0.00275771 -0.000189817 0.00276141 -0.000191516 0.000146623 5.79999e-05
0.00265964 -0.000124075 0.00275546 -0.000188308 0.000172965 5.90138e-05
0.000916302 0.000738426 0.00094676 0.00071284 0.00014649 3.08669e-05
0.000916302 0.000738426 0.00101423 0.000836757 0.000125455 8.90637e-06
-0.00307645 0.00160695 -0.0030263 0.00152491 0.000184398 0.000418171
-0.00307645 0.00160695 -0.00304295 0.0015987 0.000138373 7.80635e-05
-0.00308373 0.00161887 -0.00307645 0.00160695 0.000189273 0.000463238
-0.00308373 0.00161887 -0.00307986 0.00160779 0.000118713 0.000216586
-0.00315843 0.00174107 -0.00315086 0.00172869 0.000212028 0.000443776
-0.00315843 0.00174107 -0.0031254 0.00172916 0.00013575 0.000115303
-0.00134457 0.000702397 -0.00127103 0.000649479 0.000122429 2.85949e-05
-0.00134457 0.000702397 -0.00122295 0.000752891 0.000141087 8.12031e-05
-0.00118863 0.000767139 -0.00111929 0.000713889 0.000137685 3.91586e-05
-0.00118863 0.000767139 -0.00114744 0.000784242 0.000141387 9.15366e-05
-0.00114033 0.000787193 -0.00113133 0.000790928 0.000141762 0.000107066
-0.00104123 0.000828338 -0.000974494 0.000780982 0.00014082 0.000127547
-0.00152 0.00234036 -0.00148411 0.00232452 0.000115263 1.48919e-08
-0.00152 0.00234036 -0.00159871 0.00241886 0.0001425 2.69879e-08
-0.00170706 0.00242294 -0.00167523 0.00240888 0.000115263 9.3462e-09
-0.00170706 0.00242294 -0.00165499 0.00247501 9.83333e-05 3.83586e-08
-0.00190499 0.00251031 -0.0018071 0.0024671 0.000115263 2.85475e-09
-0.00190499 0.00251031 -0.00199589 0.00257668 0.0001125 1.35695e-09
0.00126178 0.000241788 0.00130847 0.00021693 0.000122224 6.84321e-05
0.00126178 0.000241788 0.00127819 0.000257174 9.555e-05 4.74118e-05
0.00131612 0.000292759 0.00137339 0.000305555 0.00014926 0.00013149
0.00131612 0.000292759 0.00137788 0.000350692 9.54e-05 3.18887e-05
0.00160917 0.000567662 0.00158659 0.000546477 9.6765e-05 3.57496e-05
0.00160917 0.000567662 0.00162346 0.00054309 0.000157532 0.00013836
0.00188629 0.000827616 0.00177728 0.000725356 9.492e-05 1.66936e-05
0.00109471 0.000355184 0.00112602 0.000338462 0.00011871 5.31983e-05
0.00109471 0.000355184 0.00110039 0.000361095 0.000110561 3.66559e-05
0.00119133 0.000455725 0.00119425 0.000417672 0.000150615 2.06546e-05
0.00119133 0.000455725 0.0012188 0.000484318 0.000110291 1.59668e-05
0.0012188 0.000484318 0.00125474 0.000454133 0.000149098 8.53903e-05
0.0012188 0.000484318 0.00123011 0.000496082 0.000109751 1.04748e-05
0.00123011 0.000496082 0.00144572 0.00065862 0.00013973 3.602e-05
