time,particle_id,x,y,mesh_index
9000,8900,-999,-999,-1
9000,8901,-999,-999,-1
9000,8902,-999,-999,-1
9000,8903,-999,-999,-1
9000,8904,-999,-999,-1
9000,8905,-999,-999,-1
9000,8906,-999,-999,-1
9000,8907,-999,-999,-1
9000,8908,-999,-999,-1
9000,8909,-999,-999,-1
9000,8910,-999,-999,-1
9000,8911,-999,-999,-1
9000,8912,-999,-999,-1
9000,8913,-999,-999,-1
9000,8914,-999,-999,-1
9000,8915,-999,-999,-1
9000,8916,-999,-999,-1
9000,8917,-999,-999,-1
9000,8918,-999,-999,-1
9000,8919,-999,-999,-1
9000,8920,-999,-999,-1
9000,8921,-999,-999,-1
9000,8922,-999,-999,-1
9000,8923,-999,-999,-1
9000,8924,-999,-999,-1
9000,8925,-999,-999,-1
9000,8926,-999,-999,-1
9000,8927,-999,-999,-1
9000,8928,-999,-999,-1
9000,8929,-999,-999,-1
9000,8930,-999,-999,-1
9000,8931,-999,-999,-1
9000,8932,-999,-999,-1
9000,8933,-999,-999,-1
9000,8934,-999,-999,-1
9000,8935,-999,-999,-1
9000,8936,-999,-999,-1
9000,8937,-999,-999,-1
9000,8938,-999,-999,-1
9000,8939,-999,-999,-1
9000,8940,-999,-999,-1
9000,8941,-999,-999,-1
9000,8942,-999,-999,-1
9000,8943,-999,-999,-1
9000,8944,-999,-999,-1
9000,8945,-999,-999,-1
9000,8946,-999,-999,-1
9000,8947,-999,-999,-1
9000,8948,-999,-999,-1
9000,8949,-999,-999,-1
9000,8950,-999,-999,-1
9000,8951,-999,-999,-1
9000,8952,-999,-999,-1
9000,8953,-999,-999,-1
9000,8954,-999,-999,-1
9000,8955,-999,-999,-1
9000,8956,-999,-999,-1
9000,8957,-999,-999,-1
9000,8958,-999,-999,-1
9000,8959,-999,-999,-1
9000,8960,-999,-999,-1
9000,8961,-999,-999,-1
9000,8962,-999,-999,-1
9000,8963,-999,-999,-1
9000,8964,-999,-999,-1
9000,8965,-999,-999,-1
9000,8966,-999,-999,-1
9000,8967,-999,-999,-1
9000,8968,-999,-999,-1
9000,8969,-999,-999,-1
9000,8970,-999,-999,-1
9000,8971,-999,-999,-1
9000,8972,-999,-999,-1
9000,8973,-999,-999,-1
9000,8974,-999,-999,-1
9000,8975,-999,-999,-1
9000,8976,-999,-999,-1
9000,8977,-999,-999,-1
9000,8978,-999,-999,-1
9000,8979,-999,-999,-1
9000,8980,-999,-999,-1
9000,8981,-999,-999,-1
9000,8982,-999,-999,-1
9000,8983,-999,-999,-1
9000,8984,-999,-999,-1
9000,8985,-999,-999,-1
9000,8986,-999,-999,-1
9000,8987,-999,-999,-1
9000,8988,-999,-999,-1
9000,8989,-999,-999,-1
9000,8990,-999,-999,-1
9000,8991,-999,-999,-1
9000,8992,-999,-999,-1
9000,8993,-999,-999,-1
9000,8994,-999,-999,-1
9000,8995,-999,-999,-1
9000,8996,-999,-999,-1
9000,8997,-999,-999,-1
9000,8998,-999,-999,-1
9000,8999,-999,-999,-1
