time,particle_id,x,y,mesh_index
5000,4900,-999,-999,-1
5000,4901,-999,-999,-1
5000,4902,-999,-999,-1
5000,4903,-999,-999,-1
5000,4904,-999,-999,-1
5000,4905,-999,-999,-1
5000,4906,-999,-999,-1
5000,4907,-999,-999,-1
5000,4908,-999,-999,-1
5000,4909,-999,-999,-1
5000,4910,-999,-999,-1
5000,4911,-999,-999,-1
5000,4912,-999,-999,-1
5000,4913,-999,-999,-1
5000,4914,-999,-999,-1
5000,4915,-999,-999,-1
5000,4916,-999,-999,-1
5000,4917,-999,-999,-1
5000,4918,-999,-999,-1
5000,4919,-999,-999,-1
5000,4920,-999,-999,-1
5000,4921,-999,-999,-1
5000,4922,-999,-999,-1
5000,4923,-999,-999,-1
5000,4924,-999,-999,-1
5000,4925,-999,-999,-1
5000,4926,-999,-999,-1
5000,4927,-999,-999,-1
5000,4928,-999,-999,-1
5000,4929,-999,-999,-1
5000,4930,-999,-999,-1
5000,4931,-999,-999,-1
5000,4932,-999,-999,-1
5000,4933,-999,-999,-1
5000,4934,-999,-999,-1
5000,4935,-999,-999,-1
5000,4936,-999,-999,-1
5000,4937,-999,-999,-1
5000,4938,-999,-999,-1
5000,4939,-999,-999,-1
5000,4940,-999,-999,-1
5000,4941,-999,-999,-1
5000,4942,-999,-999,-1
5000,4943,-999,-999,-1
5000,4944,-999,-999,-1
5000,4945,-999,-999,-1
5000,4946,-999,-999,-1
5000,4947,-999,-999,-1
5000,4948,-999,-999,-1
5000,4949,-999,-999,-1
5000,4950,-999,-999,-1
5000,4951,-999,-999,-1
5000,4952,-999,-999,-1
5000,4953,-999,-999,-1
5000,4954,-999,-999,-1
5000,4955,-999,-999,-1
5000,4956,-999,-999,-1
5000,4957,-999,-999,-1
5000,4958,-999,-999,-1
5000,4959,-999,-999,-1
5000,4960,-999,-999,-1
5000,4961,-999,-999,-1
5000,4962,-999,-999,-1
5000,4963,-999,-999,-1
5000,4964,-999,-999,-1
5000,4965,-999,-999,-1
5000,4966,-999,-999,-1
5000,4967,-999,-999,-1
5000,4968,-999,-999,-1
5000,4969,-999,-999,-1
5000,4970,-999,-999,-1
5000,4971,-999,-999,-1
5000,4972,-999,-999,-1
5000,4973,-999,-999,-1
5000,4974,-999,-999,-1
5000,4975,-999,-999,-1
5000,4976,-999,-999,-1
5000,4977,-999,-999,-1
5000,4978,-999,-999,-1
5000,4979,-999,-999,-1
5000,4980,-999,-999,-1
5000,4981,-999,-999,-1
5000,4982,-999,-999,-1
5000,4983,-999,-999,-1
5000,4984,-999,-999,-1
5000,4985,-999,-999,-1
5000,4986,-999,-999,-1
5000,4987,-999,-999,-1
5000,4988,-999,-999,-1
5000,4989,-999,-999,-1
5000,4990,-999,-999,-1
5000,4991,-999,-999,-1
5000,4992,-999,-999,-1
5000,4993,-999,-999,-1
5000,4994,-999,-999,-1
5000,4995,-999,-999,-1
5000,4996,-999,-999,-1
5000,4997,-999,-999,-1
5000,4998,-999,-999,-1
5000,4999,-999,-999,-1
