# time=1e+06
x1 y1 x2 y2 aperture velocity
-0.00373 -0.00283 -0.00352757 -0.00258291 0.000130263 9.17985e-05
-0.00373 -0.00164 -0.00324625 -0.001775 0.000156 0.000195135
-0.00373 -0.00275 -0.00352757 -0.00258291 0.000123 9.96022e-05
0.00166 0.00115 0.00163475 0.00112475 0.000112994 2.96801e-05
0.00166 0.00115 0.00176333 0.00125333 0.000112504 1.53076e-07
-0.00373 0.00211 -0.0033243 0.00180089 0.000283929 0.000881865
-0.00307 -0.00178 -0.00283176 -0.00170059 0.00019118 0.000131241
0.00286 0.000188 0.00290242 0.000207478 0.000116365 0.000103174
0.00286 0.000188 0.00289519 0.000188 0.000172882 0.000228935
0.00332 -0.000548 0.00338449 -0.000596367 0.000162364 2.56268e-05
0.00332 -0.000548 0.00331 -0.0005405 0.000161858 1.28773e-06
0.00189673 -0.000347672 0.00197863 -0.000431968 0.000136719 0.000113535
0.00189673 -0.000347672 0.00186998 -0.000394244 0.000150506 2.41256e-05
0.00171038 -0.000155878 0.00171636 -0.000162026 0.000132001 4.72248e-05
0.00171038 -0.000155878 0.00172213 -0.000136507 0.000118596 5.68503e-06
0.00147231 8.91569e-05 0.00151051 4.98413e-05 0.00013242 4.30194e-05
0.00142954 0.000133179 0.00144098 0.000121409 0.000134127 3.37737e-05
0.00104901 0.000524471 0.0011279 0.000455617 0.000126448 7.46676e-05
0.00104901 0.000524471 0.00110262 0.000581917 0.000133879 4.6664e-05
0.00110262 0.000581917 0.00121677 0.000486026 0.000156314 0.000112626
0.00110262 0.000581917 0.00122748 0.000715713 0.000133662 3.02953e-05
0.00124971 0.000739541 0.00129362 0.000721415 0.000120285 1.69737e-05
0.00124971 0.000739541 0.00129211 0.000784973 0.00013809 9.15917e-05
0.00170562 0.00122808 0.00163891 0.0011566 0.000130276 1.52384e-06
0.00170562 0.00122808 0.00176333 0.00125333 9.65347e-05 3.95022e-06
0.00176154 0.00128801 0.00170562 0.00122808 0.000130239 1.17867e-06
0.00176154 0.00128801 0.00179969 0.00128969 0.000136865 1.28159e-05
0.00198327 0.00152561 0.00183658 0.00136842 0.0001302 5.35151e-06
0.00198327 0.00152561 0.00204176 0.00153176 0.000215833 6.30448e-06
0.00230999 0.000371954 0.00237885 0.000323703 0.000183984 0.000380934
0.00230999 0.000371954 0.00232931 0.0004056 0.000169503 0.000136004
0.00224427 0.000418003 0.00230999 0.000371954 0.000183957 0.000207363
0.00224427 0.000418003 0.00232931 0.0004056 0.000136277 0.000145947
-0.00126679 0.00116528 -0.00114191 0.00112907 0.000168209 0.000165854
-0.00126679 0.00116528 -0.00122783 0.00121477 0.000119002 9.99956e-05
-0.00104508 0.00144685 -0.00100426 0.00141688 0.00015202 1.11688e-05
-0.00104508 0.00144685 -0.00120452 0.00156387 0.000151873 4.57991e-06
-0.00104508 0.00144685 -0.00102953 0.0014666 0.000107437 1.85705e-05
-0.000920641 0.0016049 -0.000901687 0.00159332 0.000137027 3.64403e-06
-0.0016882 0.00128744 -0.00159052 0.00125912 0.000160443 0.000163367
-0.0016882 0.00128744 -0.00164137 0.0012542 0.000146549 7.00209e-05
-0.00177193 0.00131171 -0.0016882 0.00128744 0.000168986 0.000215832
-0.00177193 0.00131171 -0.00146052 0.0013294 0.000110583 8.84638e-05
-0.00190038 0.00134894 -0.00177193 0.00131171 0.000167011 0.000199955
-0.00190038 0.00134894 -0.00185752 0.00130685 0.000116941 4.22655e-05
-0.00209025 0.00140398 -0.00201255 0.00138146 0.000160662 0.000138771
-0.00209025 0.00140398 -0.00198773 0.00129945 9.78709e-05 2.96526e-05
-0.0021636 0.00142525 -0.00209025 0.00140398 0.000160091 0.000103199
-0.0021636 0.00142525 -0.00209108 0.0013084 9.27273e-05 9.97823e-06
-0.00268809 0.00157789 -0.00248264 0.00148515 0.000129757 0.000118611
-0.00268809 0.00157789 -0.0028226 0.00163861 0.000121475 3.03561e-05
-0.00268809 0.00157789 -0.00274646 0.00163637 0.000128695 9.23836e-05
-0.0028226 0.00163861 -0.00274646 0.00163637 0.000121325 3.03937e-05
0.000864018 0.000685928 0.000865631 0.00068452 0.00012225 2.39131e-05
0.000864018 0.000685928 0.000900507 0.000722566 0.000125455 2.60014e-05
-0.00274646 0.00163637 -0.00259178 0.00163182 0.000130021 0.000119803
0.00112262 0.000312225 0.00114267 0.000286314 0.000157959 6.59452e-05
0.00112262 0.000312225 0.00112501 0.000314611 0.000111709 5.08848e-05
0.00109176 0.000352114 0.00111097 0.000327283 0.000160852 7.98891e-05
0.00109176 0.000352114 0.00109471 0.000355184 0.000112657 4.64375e-05
0.000919258 0.000575067 0.000932068 0.000558511 0.000158546 7.06259e-05
0.000919258 0.000575067 0.000950395 0.000597528 0.000127729 4.87711e-05
0.000429308 0.00120831 0.000594407 0.000994926 0.000154688 6.08695e-06
0.000429308 0.00120831 0.000533495 0.00132008 9.32143e-05 4.30582e-05
-0.0010057 0.000766521 -0.000934667 0.000752721 0.000168708 0.000198848
-0.0010057 0.000766521 -0.000974494 0.000780982 0.000146408 0.000156475
-0.000738723 0.00089023 -0.000703691 0.000855131 0.000112941 0.000126846
-0.000738723 0.00089023 -0.000706619 0.000905105 0.000142724 0.000112538
-0.000676616 0.000919008 -0.000471845 0.000623121 0.000101436 0.000123357
0.00232931 0.0004056 0.00253866 0.00037507 0.000156566 0.000274276
-0.0012114 0.000806483 -0.00115863 0.00079623 0.000163277 0.000130622
-0.0012114 0.000806483 -0.00120477 0.000837258 0.000132245 3.76566e-05
-0.0016368 0.000889126 -0.00159197 0.000880417 0.000161088 0.000137968
-0.0016368 0.000889126 -0.00157706 0.000825187 0.000119306 5.81501e-05
-0.00208273 0.00097576 -0.0018298 0.000926622 0.000158517 0.000115623
-0.00208273 0.00097576 -0.00206685 0.00095553 0.000124505 5.59654e-05
-0.00209947 0.000979011 -0.00208808 0.000976799 0.000157805 7.34725e-05
-0.000970166 0.00112211 -0.000926079 0.00107794 0.000117047 4.65874e-05
-0.000970166 0.00112211 -0.000957187 0.00113647 0.000173548 0.000159347
0.00153956 0.000729362 0.00159074 0.000780567 0.000110258 1.12756e-05
0.00153956 0.000729362 0.00159792 0.000773353 0.000140212 2.92539e-05
0.00159109 0.000780918 0.00159136 0.000780622 0.000151159 8.44694e-05
0.00192486 0.00111484 0.00184012 0.00103006 0.000109201 3.57478e-06
0.00190113 0.00100193 0.00188935 0.000993049 0.000136786 1.98154e-06
0.00190113 0.00100193 0.00191441 0.0009958 0.000102311 2.09766e-05
-0.0012033 0.000844109 -0.00119668 0.00083702 0.00012238 2.55611e-05
-0.0012033 0.000844109 -0.00120165 0.000851738 0.000132505 5.427e-05
-0.00110164 0.00131597 -0.00102165 0.00137866 0.000104806 8.36957e-05
-0.00010579 -0.000642819 0.000447381 -0.000976454 0.000162481 0.000127051
0.000137599 -0.000417989 0.000443997 -0.000374278 0.000125025 1.45705e-05
0.00254156 0.0024127 0.00197493 0.00186873 0.000110294 2.63029e-07
0.00338983 -0.000613588 0.00338802 -0.000607743 0.000168274 2.28052e-05
0.00303597 0.000526554 0.00305704 0.000458674 0.000174833 5.78809e-05
0.00303597 0.000526554 0.00310341 0.000562684 9.5453e-05 4.28146e-05
0.00302911 0.000548661 0.00303597 0.000526554 0.000170494 4.04627e-05
0.00302911 0.000548661 0.00302156 0.000572986 0.000168577 1.39929e-05
0.00302911 0.000548661 0.00303898 0.000575259 0.000162433 4.67271e-05
0.00302156 0.000572986 0.00303898 0.000575259 0.000103209 2.28554e-05
0.00299977 -0.000352092 0.003012 -0.000382347 0.000174629 0.000107878
0.00299977 -0.000352092 0.00303413 -0.00037513 0.000176666 9.4143e-05
0.00290064 -0.000106987 0.0029087 -0.000126924 0.000166709 8.32443e-05
0.00272272 0.00033291 0.00275342 0.00025702 0.000191709 0.000225976
0.00272272 0.00033291 0.00291973 0.000254107 0.000126901 0.000156476
0.00268646 0.000422576 0.00271414 0.000354145 0.000185156 0.000192256
-0.00127103 0.000649479 -0.00126604 0.00064589 0.000124829 6.55697e-05
0.000996166 -0.00103103 0.00105643 -0.00108321 0.000137015 2.42605e-05
0.000996166 -0.00103103 0.000966729 -0.00104541 9.3084e-05 2.6769e-06
0.000756092 -0.000823141 0.000804508 -0.000865065 0.000136818 1.23835e-05
0.000756092 -0.000823141 0.00078637 -0.000866152 0.000146675 1.3354e-05
0.000663684 -0.000743121 0.00067003 -0.000748616 0.000135992 1.53483e-05
0.000663684 -0.000743121 0.000655643 -0.000752831 0.000113491 2.15821e-06
0.000663684 -0.000743121 0.000679104 -0.0007245 0.000113512 5.79911e-06
0.000647645 -0.000729232 0.000663684 -0.000743121 0.000136039 2.19823e-05
0.000647645 -0.000729232 0.000662931 -0.000710361 0.000159461 2.92557e-05
-0.0013134 0.00224916 -0.00129521 0.00226939 0.00011625 2.96052e-07
-0.00129521 0.00226939 -0.00132823 0.00230495 0.000142059 5.29432e-08
-0.00129521 0.00226939 -0.00127338 0.00229367 0.000116251 2.96872e-07
-0.00115357 0.00242695 -0.00108473 0.00235877 0.000172105 1.88856e-08
-0.00115357 0.00242695 -0.00109909 0.00248755 0.00011625 7.13023e-08
-0.00115357 0.00242695 -0.00116637 0.00243964 0.000172105 7.06102e-08
-0.00109073 0.00249685 -0.00106112 0.00252978 0.00011625 6.17743e-08
-0.00109073 0.00249685 -0.00109175 0.00252034 0.000215 1.64883e-07
-0.000999718 0.00259809 -0.00101428 0.00260414 0.000150938 8.51027e-08
-0.00286242 0.00125681 -0.00271776 0.00120227 0.000192559 6.2763e-05
-0.00286242 0.00125681 -0.00283477 0.00121159 0.000186939 0.000325324
-0.00300418 0.00131027 -0.00297169 0.00129801 0.000187692 2.11628e-05
-0.00300418 0.00131027 -0.00296618 0.00128224 0.000136028 8.04672e-05
-0.00321673 0.00139041 -0.00300418 0.00131027 0.000186429 2.88738e-05
-0.000808978 0.00129625 -0.000770024 0.00127033 0.000120162 6.37528e-05
-0.000808978 0.00129625 -0.000800461 0.00130984 0.000160324 1.21481e-05
-0.000811335 0.00129781 -0.000808978 0.00129625 0.000120002 4.86109e-05
-0.000811335 0.00129781 -0.000800461 0.00130984 0.000155616 2.55971e-05
-0.000980867 0.00141062 -0.000811335 0.00129781 0.00011785 2.88378e-05
-0.000980867 0.00141062 -0.000961655 0.00142567 0.000100716 2.14177e-07
-0.00099486 0.00141993 -0.000980867 0.00141062 0.000116593 1.55644e-05
-0.00099486 0.00141993 -0.000967053 0.00142893 0.00011325 8.06583e-06
0.00275771 -0.000189817 0.0027607 -0.000191827 0.000180926 9.24132e-05
0.00275771 -0.000189817 0.00276141 -0.000191516 0.000149373 7.17574e-05
0.00265964 -0.000124075 0.00275546 -0.000188308 0.000174721 7.2319e-05
0.000916302 0.000738426 0.00094676 0.00071284 0.000149338 4.86826e-05
0.000916302 0.000738426 0.00101423 0.000836757 0.000125455 7.9627e-06
-0.00307645 0.00160695 -0.0030263 0.00152491 0.000223076 0.000550862
-0.00307645 0.00160695 -0.00304295 0.0015987 0.00014355 9.94669e-05
-0.00308373 0.00161887 -0.00307645 0.00160695 0.000233059 0.000588531
-0.00308373 0.00161887 -0.00307986 0.00160779 0.000118727 0.000205566
-0.00315843 0.00174107 -0.00315086 0.00172869 0.000271942 0.000658367
-0.00315843 0.00174107 -0.0031254 0.00172916 0.00013575 9.84116e-05
-0.00134457 0.000702397 -0.00127103 0.000649479 0.000123828 4.12279e-05
-0.00134457 0.000702397 -0.00122295 0.000752891 0.000146307 0.000106392
-0.00118863 0.000767139 -0.00111929 0.000713889 0.000139785 5.2774e-05
-0.00118863 0.000767139 -0.00114744 0.000784242 0.000146471 0.000118611
-0.00114033 0.000787193 -0.00113133 0.000790928 0.000146827 0.00013729
-0.00104123 0.000828338 -0.000974494 0.000780982 0.00014417 0.000157647
-0.00152 0.00234036 -0.00148411 0.00232452 0.000115263 1.8469e-08
-0.00152 0.00234036 -0.00159871 0.00241886 0.0001425 3.34706e-08
-0.00170706 0.00242294 -0.00167523 0.00240888 0.000115263 1.15912e-08
-0.00170706 0.00242294 -0.00165499 0.00247501 9.83335e-05 4.75725e-08
-0.00190499 0.00251031 -0.0018071 0.0024671 0.000115263 3.54047e-09
-0.00190499 0.00251031 -0.00199589 0.00257668 0.0001125 1.68289e-09
0.00126178 0.000241788 0.00130847 0.00021693 0.000124438 8.18631e-05
0.00126178 0.000241788 0.00127819 0.000257174 9.66971e-05 5.89439e-05
0.00131612 0.000292759 0.00137339 0.000305555 0.000155631 0.000173109
0.00131612 0.000292759 0.00137788 0.000350692 9.6393e-05 4.19806e-05
0.00160917 0.000567662 0.00158659 0.000546477 9.813e-05 4.21603e-05
0.00160917 0.000567662 0.00162346 0.00054309 0.00016597 0.00018241
0.00188629 0.000827616 0.00177728 0.000725356 9.49532e-05 2.28627e-05
0.00109471 0.000355184 0.00112602 0.000338462 0.000121245 6.79602e-05
0.00109471 0.000355184 0.00110039 0.000361095 0.000112505 4.71366e-05
0.00119133 0.000455725 0.00119425 0.000417672 0.000151111 2.45512e-05
0.00119133 0.000455725 0.0012188 0.000484318 0.000111096 2.20079e-05
0.0012188 0.000484318 0.00125474 0.000454133 0.000155202 0.000116511
0.0012188 0.000484318 0.00123011 0.000496082 0.000110417 1.58764e-05
0.00123011 0.000496082 0.00144572 0.00065862 0.000142452 5.23574e-05
-0.000263682 0.000321962 -0.000263126 0.00032153 0.000165619 0.00036439
-0.000263682 0.000321962 -0.00026353 0.000322115 0.000105408 5.48477e-06
-0.000217673 0.000368188 -0.000208749 0.000359247 0.000135032 0.000352443
-0.00170392 0.000960971 -0.00169162 0.000947803 0.000132287 9.2173e-05
-0.00170392 0.000960971 -0.00168863 0.000949973 0.000134246 0.000113548
-0.00193511 0.00120843 -0.0018597 0.00112771 0.000122087 2.58915e-05
-0.00194901 0.00122331 -0.0019593 0.00124892 0.000131099 2.41847e-05
-0.00201851 0.0012977 -0.00198288 0.00125956 0.00012103 2.34166e-05
-0.00201851 0.0012977 -0.00198773 0.00129945 0.00010831 5.53114e-05
0.00160131 -0.00161509 0.00134142 -0.00140735 0.000129283 1.06e-06
0.000938 -0.00122568 0.00109635 -0.00131864 0.000123342 6.27692e-06
0.000938 -0.00122568 0.000938 -0.0012625 0.000162162 6.45018e-06
0.000759808 -0.00112106 0.000783488 -0.00113496 0.000122417 1.78754e-06
-0.00270949 -0.00160653 -0.00265835 -0.0015672 0.000127084 4.65979e-05
-0.00270949 -0.00160653 -0.00270188 -0.00158847 0.000148969 0.000102109
-0.00256144 -0.00125549 -0.00255903 -0.00124977 0.000162081 0.000321669
-0.00233452 -0.000717423 -0.00207619 -0.000791232 0.000155514 0.000117998
-0.00233452 -0.000717423 -0.00244071 -0.000687083 0.000164484 0.000220688
0.000938 -0.00108489 0.000943374 -0.00108918 0.000130483 1.08663e-05
0.000938 -0.00108489 0.000938 -0.00109833 0.000164229 1.58299e-05
0.000890595 -0.001047 0.000918252 -0.0010691 0.000129467 1.30171e-06
0.00192673 -0.000413949 0.00200854 -0.000462751 0.000181079 6.4112e-05
0.00120983 -0.000165025 0.00123485 -0.000173713 9.81549e-05 4.72654e-05
0.00120983 -0.000165025 0.0012278 -0.000181528 0.000104817 5.03647e-05
0.00106811 -0.000115815 0.00110041 -0.000127033 0.000100629 7.63698e-05
0.00106811 -0.000115815 0.00115012 -4.30083e-05 0.00012975 4.36279e-05
0.00182302 0.00183075 0.00224215 0.00230577 0.00012975 1.799e-07
0.00182302 0.00183075 0.00187 0.0018425 9e-05 9.4191e-07
0.00224215 0.00230577 0.00230023 0.00232651 0.000130385 1.79024e-07
-0.00239666 0.000226341 -0.0023513 0.000245174 8.12223e-05 3.64035e-06
-0.00233472 0.000252057 -0.00234344 0.000244126 0.000119515 6.38131e-06
0.00101494 -0.00102185 0.000996166 -0.00103103 9.31424e-05 1.23633e-05
0.00101494 -0.00102185 0.00102502 -0.00102691 0.000148361 6.30631e-06
0.00125389 -0.00090508 0.0010177 -0.00102051 9.30009e-05 3.71677e-06
-0.00079391 0.00108849 -0.000786784 0.0010782 9.88415e-05 1.65228e-05
-0.00079391 0.00108849 -0.000778014 0.00107927 0.000137778 7.19379e-05
-0.00079889 0.00109569 -0.00079391 0.00108849 9.8523e-05 1.4539e-05
-0.00079889 0.00109569 -0.000764388 0.0011005 0.000151007 0.000129558
-0.00202595 0.0011927 -0.00201405 0.00118413 0.00013402 5.22878e-05
0.0011069 0.000324253 0.00111781 0.000318441 0.000125196 6.54704e-05
0.0011069 0.000324253 0.00111097 0.000327283 0.000130911 6.76982e-05
0.00107099 0.000343372 0.00107917 0.000339015 0.000124328 6.53834e-05
0.00107099 0.000343372 0.00108977 0.000354691 0.000112384 4.92067e-05
0.00104231 0.000358639 0.00107099 0.000343372 0.000126654 6.9952e-05
0.00104231 0.000358639 0.00105703 0.000375314 0.000110359 3.16039e-05
0.000980475 0.000391563 0.00104231 0.000358639 0.00012849 7.11523e-05
0.000980475 0.000391563 0.00099343 0.000409287 0.00011733 2.67142e-05
0.00082256 0.00047564 0.0009434 0.000411303 0.000124455 5.6219e-05
0.00082256 0.00047564 0.000841867 0.000490251 0.000110691 4.40051e-05
0.000798893 0.000488241 0.00082256 0.00047564 0.000123076 2.3713e-05
0.000798893 0.000488241 0.000818777 0.000502585 0.000125551 4.86231e-05
0.000683185 -0.000719572 0.000697886 -0.000740455 0.00014319 6.77201e-06
0.000683185 -0.000719572 0.000742135 -0.000648386 0.000113478 1.45075e-06
0.000670299 -0.000701266 0.000683185 -0.000719572 0.000143182 5.19829e-06
0.000670299 -0.000701266 0.000711595 -0.000650287 0.000159375 4.38574e-06
-0.00171315 0.000532893 -0.00169427 0.000513692 0.000122098 5.80408e-05
-0.00171315 0.000532893 -0.00165565 0.000562516 0.000149942 4.60731e-05
-0.00165565 0.000562516 -0.00160801 0.000530433 9.80204e-05 5.41638e-05
-0.00165565 0.000562516 -0.00154832 0.000617804 0.000151904 5.97178e-05
