# time=500000
x1 y1 x2 y2 aperture velocity
0.0443843 -0.00631477 0.05 -0.010437 5.06222e-05 0.0245579
0.0440694 -0.0250904 0.05 -0.0303778 0.000189393 0.3963
-0.05 0.000316541 -0.0330937 -0.00424034 2.22582e-05 0.00180155
-0.05 -0.0312056 -0.0359186 -0.0411567 0.000370699 0.282617
0.0474957 0.00801726 0.05 0.0066314 0.000243325 1.22944
0.0458809 0.000579001 0.05 -0.00302134 0.000614031 3.22911
-0.05 0.0299759 -0.0210423 0.0197074 0.000134224 0.113514
-0.05 -0.0125039 -0.0405122 -0.0149709 4.557e-05 0.00667893
0.0358697 -0.0455362 0.05 -0.0416201 0.000105418 0.219089
0.0397398 0.0147875 0.05 0.0347524 4.31385e-05 0.0111968
-0.05 -0.043985 -0.0359186 -0.0411567 0.000111279 0.0305749
-0.05 0.0229315 -0.0399407 0.0178426 3.11145e-05 0.00364845
-0.05 0.0272741 -0.046455 0.0239504 0.000138963 0.0682861
-0.05 -0.00702845 -0.0336164 -0.00499634 9.40158e-05 0.0328285
0.0497351 -0.0141077 0.05 -0.014426 2.70229e-05 0.00578022
0.041579 0.0143397 0.05 0.0313998 0.00010028 0.0630093
-0.05 0.025353 -0.046455 0.0239504 0.000118354 0.0631375
-0.05 0.0366396 -0.021812 0.0297757 0.000121927 0.109601
-0.05 0.0132453 -0.0284296 0.00704984 6.49298e-05 0.0164166
-0.05 0.00378124 -0.0309279 -0.00110746 2.26532e-05 0.00191777
0.0485023 0.0126538 0.05 0.0195529 9.96006e-05 0.0459121
-0.05 -0.0286948 -0.0405122 -0.0149709 4.88291e-05 0.00450582
-0.0228246 0.0430204 -0.0224412 0.042739 9.14525e-05 0.0220542
-0.0224412 0.042739 -0.0228816 0.0437668 0.000291983 0.149628
0.00870661 0.0198747 0.0232593 0.00919225 0.000191836 0.24464
0.019591 0.0196938 0.0232593 0.00919225 0.00147693 0.942459
0.0348415 0.000690202 0.0369482 -0.000856241 5.63451e-05 0.0289342
0.0369482 -0.000856241 0.0394415 -0.00174035 0.000142541 0.21392
