time,particle_id,x,y,mesh_index
10000,9900,-999,-999,-1
10000,9901,-999,-999,-1
10000,9902,-999,-999,-1
10000,9903,-999,-999,-1
10000,9904,-999,-999,-1
10000,9905,-999,-999,-1
10000,9906,-999,-999,-1
10000,9907,-999,-999,-1
10000,9908,-999,-999,-1
10000,9909,-999,-999,-1
10000,9910,-999,-999,-1
10000,9911,-999,-999,-1
10000,9912,-999,-999,-1
10000,9913,-999,-999,-1
10000,9914,-999,-999,-1
10000,9915,-999,-999,-1
10000,9916,-999,-999,-1
10000,9917,-999,-999,-1
10000,9918,-999,-999,-1
10000,9919,-999,-999,-1
10000,9920,-999,-999,-1
10000,9921,-999,-999,-1
10000,9922,-999,-999,-1
10000,9923,-999,-999,-1
10000,9924,-999,-999,-1
10000,9925,-999,-999,-1
10000,9926,-999,-999,-1
10000,9927,-999,-999,-1
10000,9928,-999,-999,-1
10000,9929,-999,-999,-1
10000,9930,-999,-999,-1
10000,9931,-999,-999,-1
10000,9932,-999,-999,-1
10000,9933,-999,-999,-1
10000,9934,-999,-999,-1
10000,9935,-999,-999,-1
10000,9936,-999,-999,-1
10000,9937,-999,-999,-1
10000,9938,-999,-999,-1
10000,9939,-999,-999,-1
10000,9940,-999,-999,-1
10000,9941,-999,-999,-1
10000,9942,-999,-999,-1
10000,9943,-999,-999,-1
10000,9944,-999,-999,-1
10000,9945,-999,-999,-1
10000,9946,-999,-999,-1
10000,9947,-999,-999,-1
10000,9948,-999,-999,-1
10000,9949,-999,-999,-1
10000,9950,-999,-999,-1
10000,9951,-999,-999,-1
10000,9952,-999,-999,-1
10000,9953,-999,-999,-1
10000,9954,-999,-999,-1
10000,9955,-999,-999,-1
10000,9956,-999,-999,-1
10000,9957,-999,-999,-1
10000,9958,-999,-999,-1
10000,9959,-999,-999,-1
10000,9960,-999,-999,-1
10000,9961,-999,-999,-1
10000,9962,-999,-999,-1
10000,9963,-999,-999,-1
10000,9964,-999,-999,-1
10000,9965,-999,-999,-1
10000,9966,-999,-999,-1
10000,9967,-999,-999,-1
10000,9968,-999,-999,-1
10000,9969,-999,-999,-1
10000,9970,-999,-999,-1
10000,9971,-999,-999,-1
10000,9972,-999,-999,-1
10000,9973,-999,-999,-1
10000,9974,-999,-999,-1
10000,9975,-999,-999,-1
10000,9976,-999,-999,-1
10000,9977,-999,-999,-1
10000,9978,-999,-999,-1
10000,9979,-999,-999,-1
10000,9980,-999,-999,-1
10000,9981,-999,-999,-1
10000,9982,-999,-999,-1
10000,9983,-999,-999,-1
10000,9984,-999,-999,-1
10000,9985,-999,-999,-1
10000,9986,-999,-999,-1
10000,9987,-999,-999,-1
10000,9988,-999,-999,-1
10000,9989,-999,-999,-1
10000,9990,-999,-999,-1
10000,9991,-999,-999,-1
10000,9992,-999,-999,-1
10000,9993,-999,-999,-1
10000,9994,-999,-999,-1
10000,9995,-999,-999,-1
10000,9996,-999,-999,-1
10000,9997,-999,-999,-1
10000,9998,-999,-999,-1
10000,9999,-999,-999,-1
