time,particle_id,x,y,mesh_index,mesh_index_original
800000,797007,0.00129926,-0.00137366,2492,2645
800000,799313,0.00112438,-0.00141132,3861,2294
800000,799417,0.00227621,-0.000649024,661,749
800000,799503,0.00113311,-0.00138907,2113,295
800000,799602,0.00148226,-0.00125603,529,2680
800000,799704,0.00184887,-0.000386912,3952,4008
800000,799710,0.00122339,-0.00127894,3401,2677
800000,799712,0.00178699,-0.000640096,512,2424
800000,799719,0.000938,-0.000981892,2199,2371
800000,799720,0.00230754,-0.000668544,661,749
800000,799723,0.0011009,-0.00131722,1943,3061
800000,799742,0.00105865,-0.00125294,3100,3222
800000,799793,-0.000168497,-0.000461658,3343,3443
800000,799800,-0.000200945,-0.000497931,776,3444
800000,799801,-0.000182617,-0.000481205,776,3444
800000,799802,0.00307043,0.000188,3408,3511
800000,799803,0.000925549,-0.00106386,855,969
800000,799804,0.00266941,0.000321207,3990,4045
800000,799806,0.00094173,-0.00109785,1969,3858
800000,799807,0.00331,-0.000356787,2443,2601
800000,799808,-4.95155e-06,-0.000438326,1220,97
800000,799809,-0.000594657,-0.00107635,788,899
800000,799810,-0.000686787,-0.000984668,1392,549
800000,799812,0.00086677,-0.00091898,1796,1996
800000,799814,0.000932508,-0.0010805,1970,2166
800000,799815,0.00152401,-0.000274116,1985,2180
800000,799816,-0.000653543,-0.000951591,1392,549
800000,799817,-0.000707762,-0.00100467,1207,1578
800000,799818,0.00152179,-0.00030198,3785,3863
800000,799821,0.00178634,0.000650552,1227,1396
800000,799822,0.00231986,0.000389145,31,70
800000,799824,0.00117767,0.00133817,766,1203
800000,799825,0.00347566,-9.29741e-05,1423,1612
800000,799828,0.00112632,0.00110467,2619,2762
800000,799834,0.00165322,0.000572956,4299,4331
800000,799838,0.00332304,0.000255376,2900,951
800000,799840,0.00192112,-0.000506188,814,1693
800000,799847,0.00183387,0.000511752,3763,3840
800000,799850,0.00279964,0.00014273,3118,3239
800000,799851,0.00169354,0.00066734,4349,4377
800000,799852,0.00100781,0.000560424,3661,3743
800000,799854,0.0015982,0.000773039,1713,1918
800000,799855,0.00170342,0.0008933,1716,1922
800000,799858,0.0033349,0.000485278,1549,1754
800000,799862,0.00144367,-0.000194662,467,1020
800000,799863,0.00175695,0.000795526,1203,2592
800000,799865,0.00274286,0.000283128,102,109
800000,799866,0.00178106,0.000570299,3351,3452
800000,799874,0.00326277,0.000516984,708,806
800000,799876,0.00211772,3.71564e-05,1606,4339
800000,799879,0.00143352,0.00111525,2206,2379
800000,799881,0.00328757,0.000480746,1549,1754
800000,799882,0.00247907,0.000383761,70,71
800000,799883,0.00180778,0.000799889,2435,2591
800000,799884,0.00239897,0.000267733,1607,1817
800000,799890,-0.000327103,0.000638,2471,2627
800000,799894,0.00214727,0.000432148,352,389
800000,799895,0.00312809,0.000229728,3414,3513
800000,799897,0.000740386,-0.000875962,858,972
