time,particle_id,x,y,mesh_index,mesh_index_original
1e+06,930389,-0.000638089,0.00256964,662,2784
1e+06,998794,0.00164868,0.000758004,3322,1370
1e+06,998803,-8.17547e-05,-0.000632431,3719,3031
1e+06,999405,0.00304671,-0.000343029,4157,4201
1e+06,999700,0.00335405,-0.000498277,3968,2602
1e+06,999710,0.0017785,-0.000737188,551,575
1e+06,999733,0.00263176,-0.000316709,4390,3938
1e+06,999756,0.00101703,-0.00117121,3095,3221
1e+06,999800,0.00361126,-0.000539806,2443,2604
1e+06,999801,0.00264358,-0.000235046,2142,2038
1e+06,999802,0.00199611,4.96383e-05,2655,2797
1e+06,999803,0.00191101,0.000174961,4435,4432
1e+06,999804,0.00271422,0.000253029,846,962
1e+06,999805,0.00063656,-0.000242355,881,3096
1e+06,999806,0.000938,-0.00124353,186,198
1e+06,999807,-0.000934971,-3.44245e-05,644,733
1e+06,999810,0.00107037,-0.00112301,848,964
1e+06,999812,0.000964008,-0.00104338,2194,2370
1e+06,999813,0.00268126,-0.000226667,2140,3821
1e+06,999814,-0.00166798,-0.000266447,2491,2665
1e+06,999815,0.000746415,-0.000814761,920,1053
1e+06,999816,-0.000104861,-0.000643379,88,95
1e+06,999817,0.00087829,-0.000979205,852,968
1e+06,999819,0.00329481,-0.000488088,3970,4030
1e+06,999829,0.00200367,-0.000161456,2872,917
1e+06,999837,0.0034243,-0.000108162,1514,1718
1e+06,999840,0.000507927,0.000658982,1295,1474
1e+06,999842,0.000785798,-0.00086534,108,118
1e+06,999853,0.00306149,0.000444317,796,1751
1e+06,999871,0.000792637,-0.000865776,1797,1997
1e+06,999875,0.00281774,0.000294903,102,110
1e+06,999884,0.00326363,0.000238086,2896,951
1e+06,999887,0.00317601,0.000212584,2896,951
1e+06,999889,0.00296798,-2.38175e-05,2766,796
1e+06,999892,-0.000366075,0.000638,2467,2627
1e+06,999896,0.00102738,-0.000252548,4247,4285
1e+06,999899,-0.00239385,0.000272807,3859,3931
