time,particle_id,x,y,mesh_index,mesh_index_original
80000,79960,0.0115485,0,0,0
80000,79961,0.0115485,0,0,0
80000,79962,0.0115485,0,0,0
80000,79963,0.0115485,0,0,0
80000,79964,0.0115485,0,0,0
80000,79965,0.0115485,0,0,0
80000,79966,0.0115485,0,0,0
80000,79967,0.0115485,0,0,0
80000,79968,0.0115485,0,0,0
80000,79969,0.0115485,0,0,0
80000,79970,0.0036202,0,0,0
80000,79971,0.0036202,0,0,0
80000,79972,0.0036202,0,0,0
80000,79973,0.0036202,0,0,0
80000,79974,0.0036202,0,0,0
80000,79975,0.0036202,0,0,0
80000,79976,0.0036202,0,0,0
80000,79977,0.0036202,0,0,0
80000,79978,0.0036202,0,0,0
80000,79979,0.0036202,0,0,0
80000,79980,-0.0043093,0,0,0
80000,79981,-0.0043093,0,0,0
80000,79982,-0.0043093,0,0,0
80000,79983,-0.0043093,0,0,0
80000,79984,-0.0043093,0,0,0
80000,79985,-0.0043093,0,0,0
80000,79986,-0.0043093,0,0,0
80000,79987,-0.0043093,0,0,0
80000,79988,-0.0043093,0,0,0
80000,79989,-0.0043093,0,0,0
