time,particle_id,x,y,mesh_index,mesh_index_original
20000,19890,0.0110432,0,0,0
20000,19891,0.0110432,0,0,0
20000,19892,0.0110432,0,0,0
20000,19893,0.0110432,0,0,0
20000,19894,0.0110432,0,0,0
20000,19895,0.0110432,0,0,0
20000,19896,0.0110432,0,0,0
20000,19897,0.0110432,0,0,0
20000,19898,0.0110432,0,0,0
20000,19899,0.0110432,0,0,0
20000,19900,0.00871786,0,0,0
20000,19901,0.00871786,0,0,0
20000,19902,0.00871786,0,0,0
20000,19903,0.00871786,0,0,0
20000,19904,0.00871786,0,0,0
20000,19905,0.00871786,0,0,0
20000,19906,0.00871786,0,0,0
20000,19907,0.00871786,0,0,0
20000,19908,0.00871786,0,0,0
20000,19909,0.00871786,0,0,0
20000,19910,0.00639184,0,0,0
20000,19911,0.00639184,0,0,0
20000,19912,0.00639184,0,0,0
20000,19913,0.00639184,0,0,0
20000,19914,0.00639184,0,0,0
20000,19915,0.00639184,0,0,0
20000,19916,0.00639184,0,0,0
20000,19917,0.00639184,0,0,0
20000,19918,0.00639184,0,0,0
20000,19919,0.00639184,0,0,0
20000,19920,0.00406515,0,0,0
20000,19921,0.00406515,0,0,0
20000,19922,0.00406515,0,0,0
20000,19923,0.00406515,0,0,0
20000,19924,0.00406515,0,0,0
20000,19925,0.00406515,0,0,0
20000,19926,0.00406515,0,0,0
20000,19927,0.00406515,0,0,0
20000,19928,0.00406515,0,0,0
20000,19929,0.00406515,0,0,0
20000,19930,0.00173782,0,0,0
20000,19931,0.00173782,0,0,0
20000,19932,0.00173782,0,0,0
20000,19933,0.00173782,0,0,0
20000,19934,0.00173782,0,0,0
20000,19935,0.00173782,0,0,0
20000,19936,0.00173782,0,0,0
20000,19937,0.00173782,0,0,0
20000,19938,0.00173782,0,0,0
20000,19939,0.00173782,0,0,0
20000,19940,-0.000590179,0,0,0
20000,19941,-0.000590179,0,0,0
20000,19942,-0.000590179,0,0,0
20000,19943,-0.000590179,0,0,0
20000,19944,-0.000590179,0,0,0
20000,19945,-0.000590179,0,0,0
20000,19946,-0.000590179,0,0,0
20000,19947,-0.000590179,0,0,0
20000,19948,-0.000590179,0,0,0
20000,19949,-0.000590179,0,0,0
20000,19950,-0.00291883,0,0,0
20000,19951,-0.00291883,0,0,0
20000,19952,-0.00291883,0,0,0
20000,19953,-0.00291883,0,0,0
20000,19954,-0.00291883,0,0,0
20000,19955,-0.00291883,0,0,0
20000,19956,-0.00291883,0,0,0
20000,19957,-0.00291883,0,0,0
20000,19958,-0.00291883,0,0,0
20000,19959,-0.00291883,0,0,0
20000,19960,-0.00524814,0,0,0
20000,19961,-0.00524814,0,0,0
20000,19962,-0.00524814,0,0,0
20000,19963,-0.00524814,0,0,0
20000,19964,-0.00524814,0,0,0
20000,19965,-0.00524814,0,0,0
20000,19966,-0.00524814,0,0,0
20000,19967,-0.00524814,0,0,0
20000,19968,-0.00524814,0,0,0
20000,19969,-0.00524814,0,0,0
20000,19970,-0.0075781,0,0,0
20000,19971,-0.0075781,0,0,0
20000,19972,-0.0075781,0,0,0
20000,19973,-0.0075781,0,0,0
20000,19974,-0.0075781,0,0,0
20000,19975,-0.0075781,0,0,0
20000,19976,-0.0075781,0,0,0
20000,19977,-0.0075781,0,0,0
20000,19978,-0.0075781,0,0,0
20000,19979,-0.0075781,0,0,0
20000,19980,-0.00990872,0,0,0
20000,19981,-0.00990872,0,0,0
20000,19982,-0.00990872,0,0,0
20000,19983,-0.00990872,0,0,0
20000,19984,-0.00990872,0,0,0
20000,19985,-0.00990872,0,0,0
20000,19986,-0.00990872,0,0,0
20000,19987,-0.00990872,0,0,0
20000,19988,-0.00990872,0,0,0
20000,19989,-0.00990872,0,0,0
