# time=500000
x1 y1 x2 y2 aperture velocity
-0.00373 -0.00283 -0.00352757 -0.00258291 0.000135605 0.0109804
-0.00373 -0.00164 -0.00324625 -0.001775 0.000133567 0.0162328
-0.00373 -0.00275 -0.00352757 -0.00258291 0.000128621 0.0120214
0.00166 0.00115 0.00163475 0.00112475 0.000112796 0.00210173
0.00166 0.00115 0.00176333 0.00125333 0.000112501 1.32786e-05
-0.00373 0.00211 -0.0033243 0.00180089 0.000220385 0.082928
-0.00307 -0.00178 -0.00283176 -0.00170059 0.000170661 0.0110108
0.00286 0.000188 0.00290242 0.000207478 0.00011052 0.00758474
0.00286 0.000188 0.00289519 0.000188 0.000155003 0.0148053
0.00332 -0.000548 0.00338449 -0.000596367 0.000162165 0.00235057
0.00332 -0.000548 0.00331 -0.0005405 0.00016185 7.96482e-05
0.00189673 -0.000347672 0.00197863 -0.000431968 0.000134426 0.00997027
0.00189673 -0.000347672 0.00186998 -0.000394244 0.000149898 0.00216588
0.00171038 -0.000155878 0.00171636 -0.000162026 0.000131892 0.00417346
0.00171038 -0.000155878 0.0017059 -0.000163278 0.000118576 7.02234e-05
0.00171038 -0.000155878 0.00172213 -0.000136507 0.000118589 0.000392928
0.00147231 8.91569e-05 0.00151051 4.98413e-05 0.000132112 0.00378555
0.00142954 0.000133179 0.00144098 0.000121409 0.000132885 0.00291892
0.00104901 0.000524471 0.0011279 0.000455617 0.000124337 0.00565077
0.00104901 0.000524471 0.00110262 0.000581917 0.000132057 0.00378964
0.00110262 0.000581917 0.00121677 0.000486026 0.000149245 0.00802325
0.00110262 0.000581917 0.00122748 0.000715713 0.000132029 0.00230892
0.00124971 0.000739541 0.00129362 0.000721415 0.000119749 0.00122081
0.00124971 0.000739541 0.00129211 0.000784973 0.000134253 0.00653278
0.00170562 0.00122808 0.00163891 0.0011566 0.000130247 0.000107234
0.00170562 0.00122808 0.00176333 0.00125333 9.65005e-05 0.000283671
0.00176154 0.00128801 0.00170562 0.00122808 0.000130223 8.26569e-05
0.00176154 0.00128801 0.00179969 0.00128969 0.000136684 0.000918393
0.00198327 0.00152561 0.00183658 0.00136842 0.000130201 0.000381059
0.00198327 0.00152561 0.00204176 0.00153176 0.000215833 0.000449773
0.00230999 0.000371954 0.00237885 0.000323703 0.000157912 0.027908
0.00230999 0.000371954 0.00232931 0.0004056 0.000158363 0.0122247
0.00224427 0.000418003 0.00230999 0.000371954 0.000155839 0.0110511
0.00224427 0.000418003 0.00232931 0.0004056 0.000136289 0.0119804
-0.00126679 0.00116528 -0.00114191 0.00112907 0.000156056 0.0118079
-0.00126679 0.00116528 -0.00122783 0.00121477 0.000113313 0.00754102
-0.00104508 0.00144685 -0.00100426 0.00141688 0.00015192 0.000887649
-0.00104508 0.00144685 -0.00120452 0.00156387 0.00015183 0.000361475
-0.00104508 0.00144685 -0.00102953 0.0014666 0.000107327 0.00146712
-0.000920641 0.0016049 -0.000901687 0.00159332 0.000137015 0.00028877
-0.0016882 0.00128744 -0.00159052 0.00125912 0.000153718 0.0118474
-0.0016882 0.00128744 -0.00164137 0.0012542 0.000142526 0.00465827
-0.00177193 0.00131171 -0.0016882 0.00128744 0.000158244 0.0157041
-0.00177193 0.00131171 -0.00146052 0.0013294 0.00010781 0.00671454
-0.00190038 0.00134894 -0.00177193 0.00131171 0.000157113 0.0143619
-0.00190038 0.00134894 -0.00185752 0.00130685 0.000115921 0.00327815
-0.00209025 0.00140398 -0.00201255 0.00138146 0.000153559 0.00982139
-0.00209025 0.00140398 -0.00198773 0.00129945 9.69214e-05 0.00222088
-0.0021636 0.00142525 -0.00209025 0.00140398 0.000153085 0.00697175
-0.0021636 0.00142525 -0.00209108 0.0013084 9.27273e-05 0.000737772
-0.00268809 0.00157789 -0.00248264 0.00148515 0.000124957 0.00897979
-0.00268809 0.00157789 -0.0028226 0.00163861 0.000120258 0.00236382
-0.00268809 0.00157789 -0.00274646 0.00163637 0.000124976 0.00692215
-0.0028226 0.00163861 -0.00274646 0.00163637 0.000120108 0.00236677
0.000864018 0.000685928 0.000865631 0.00068452 0.00012225 0.00150624
0.000864018 0.000685928 0.000900507 0.000722566 0.000125455 0.00262432
-0.00274646 0.00163637 -0.00259178 0.00163182 0.000125084 0.00918879
0.00112262 0.000312225 0.00114267 0.000286314 0.000156228 0.00534848
0.00112262 0.000312225 0.00112501 0.000314611 0.000110398 0.00424815
0.00109176 0.000352114 0.00111097 0.000327283 0.000157427 0.00618964
0.00109176 0.000352114 0.00109471 0.000355184 0.000110902 0.00376116
0.000919258 0.000575067 0.000932068 0.000558511 0.000156542 0.00475845
0.000919258 0.000575067 0.000950395 0.000597528 0.000125565 0.00412649
0.000429308 0.00120831 0.000594407 0.000994926 0.000154688 0.000527398
0.000429308 0.00120831 0.000533495 0.00132008 9.32143e-05 0.00296141
-0.0010057 0.000766521 -0.000934667 0.000752721 0.000160822 0.0145641
-0.0010057 0.000766521 -0.000974494 0.000780982 0.00014068 0.0124782
-0.000738723 0.00089023 -0.000703691 0.000855131 0.000112171 0.011729
-0.000738723 0.00089023 -0.000706619 0.000905105 0.000139245 0.00943709
-0.000676616 0.000919008 -0.000471845 0.000623121 9.9543e-05 0.0117119
0.00232931 0.0004056 0.00253866 0.00037507 0.000145441 0.0245375
-0.0012114 0.000806483 -0.00115863 0.00079623 0.00015911 0.00981782
-0.0012114 0.000806483 -0.00120477 0.000837258 0.000131277 0.00326562
-0.0016368 0.000889126 -0.00159197 0.000880417 0.000158022 0.0103481
-0.0016368 0.000889126 -0.00157706 0.000825187 0.000118451 0.00425133
-0.00208273 0.00097576 -0.0018298 0.000926622 0.000156993 0.00898807
-0.00208273 0.00097576 -0.00206685 0.00095553 0.000123962 0.0042992
-0.00209947 0.000979011 -0.00208808 0.000976799 0.000156824 0.00568358
-0.000970166 0.00112211 -0.000926079 0.00107794 0.000114358 0.0037463
-0.000970166 0.00112211 -0.000957187 0.00113647 0.000163419 0.0113397
0.00153956 0.000729362 0.00159074 0.000780567 0.000109706 0.000767736
0.00153956 0.000729362 0.00159792 0.000773353 0.000138454 0.00201544
0.00159109 0.000780918 0.00159136 0.000780622 0.000144502 0.00568797
0.00192486 0.00111484 0.00184012 0.00103006 0.000109188 0.000258651
0.00190113 0.00100193 0.00188935 0.000993049 0.00013678 0.000135956
0.00190113 0.00100193 0.00191441 0.0009958 0.000102257 0.00152955
-0.0012033 0.000844109 -0.00119668 0.00083702 0.000121941 0.00188407
-0.0012033 0.000844109 -0.00120165 0.000851738 0.000131398 0.00453907
-0.00110164 0.00131597 -0.00102165 0.00137866 0.000103157 0.00666487
-0.00010579 -0.000642819 0.000447381 -0.000976454 0.000158577 0.0110302
0.000137599 -0.000417989 0.000443997 -0.000374278 0.000124373 0.0018622
0.00254156 0.0024127 0.00197493 0.00186873 0.000110294 1.86823e-05
0.00338983 -0.000613588 0.00338802 -0.000607743 0.000167964 0.00207055
0.00303597 0.000526554 0.00305704 0.000458674 0.000171008 0.00422243
0.00303597 0.000526554 0.00310341 0.000562684 9.47736e-05 0.00365744
0.00302911 0.000548661 0.00303597 0.000526554 0.00016895 0.00304302
0.00302911 0.000548661 0.00302156 0.000572986 0.000168001 0.00116716
0.00302911 0.000548661 0.00303898 0.000575259 0.000160658 0.00385783
0.00302156 0.000572986 0.00303898 0.000575259 0.000102633 0.00191053
0.00299977 -0.000352092 0.003012 -0.000382347 0.000170214 0.00918104
0.00299977 -0.000352092 0.00303413 -0.00037513 0.000174871 0.00822453
0.00290064 -0.000106987 0.0029087 -0.000126924 0.000165972 0.00737961
0.00272272 0.00033291 0.00275342 0.00025702 0.000178047 0.0182594
0.00272272 0.00033291 0.00291973 0.000254107 0.000121996 0.0126864
0.00268646 0.000422576 0.00271414 0.000354145 0.000175183 0.0153826
-0.00127103 0.000649479 -0.00126604 0.00064589 0.00012267 0.00495975
0.000996166 -0.00103103 0.00105643 -0.00108321 0.000136576 0.00206651
0.000996166 -0.00103103 0.000966729 -0.00104541 9.30558e-05 0.000238009
0.000756092 -0.000823141 0.000804508 -0.000865065 0.000136452 0.00105764
0.000756092 -0.000823141 0.00078637 -0.000866152 0.000145206 0.00113104
0.000663684 -0.000743121 0.00067003 -0.000748616 0.000135992 0.00133377
0.000663684 -0.000743121 0.000655643 -0.000752831 0.000113491 0.000195418
0.000663684 -0.000743121 0.000679104 -0.0007245 0.000113515 0.000498043
0.000647645 -0.000729232 0.000663684 -0.000743121 0.000136042 0.00191188
0.000647645 -0.000729232 0.000662931 -0.000710361 0.000159464 0.00253432
-0.0013134 0.00224916 -0.00129521 0.00226939 0.00011625 2.34739e-05
-0.00129521 0.00226939 -0.00132823 0.00230495 0.000142059 4.19787e-06
-0.00129521 0.00226939 -0.00127338 0.00229367 0.00011625 2.35389e-05
-0.00115357 0.00242695 -0.00108473 0.00235877 0.000172105 1.49726e-06
-0.00115357 0.00242695 -0.00109909 0.00248755 0.00011625 5.65363e-06
-0.00115357 0.00242695 -0.00116637 0.00243964 0.000172105 5.59884e-06
-0.00109073 0.00249685 -0.00106112 0.00252978 0.00011625 4.8982e-06
-0.00109073 0.00249685 -0.00109175 0.00252034 0.000215 1.30739e-05
-0.000999718 0.00259809 -0.00101428 0.00260414 0.000150938 6.74794e-06
-0.00286242 0.00125681 -0.00271776 0.00120227 0.000188897 0.00438705
-0.00286242 0.00125681 -0.00283477 0.00121159 0.000170894 0.0241206
-0.00300418 0.00131027 -0.00297169 0.00129801 0.000187225 0.0020103
-0.00300418 0.00131027 -0.00296618 0.00128224 0.000135198 0.00715224
-0.00321673 0.00139041 -0.00300418 0.00131027 0.000186429 0.0026491
-0.000808978 0.00129625 -0.000770024 0.00127033 0.000118714 0.00500132
-0.000808978 0.00129625 -0.000800461 0.00130984 0.000159954 0.00097282
-0.000811335 0.00129781 -0.000808978 0.00129625 0.000118594 0.00374156
-0.000811335 0.00129781 -0.000800461 0.00130984 0.000155228 0.00202571
-0.000980867 0.00141062 -0.000811335 0.00129781 0.000117281 0.00226506
-0.000980867 0.00141062 -0.000961655 0.00142567 0.000100716 2.15972e-05
-0.00099486 0.00141993 -0.000980867 0.00141062 0.000116526 0.00121863
-0.00099486 0.00141993 -0.000967053 0.00142893 0.00011325 0.0006371
0.00275771 -0.000189817 0.0027607 -0.000191827 0.000177012 0.00779867
