# time=1e+06
x1 y1 x2 y2 aperture velocity
-0.00373 -0.00283 -0.00352757 -0.00258291 0.000139872 0.0112691
-0.00373 -0.00164 -0.00324625 -0.001775 0.00013989 0.0170832
-0.00373 -0.00275 -0.00352757 -0.00258291 0.000133214 0.0124392
0.00166 0.00115 0.00163475 0.00112475 0.000112966 0.00290305
0.00166 0.00115 0.00176333 0.00125333 0.000112502 1.50474e-05
-0.00373 0.00211 -0.0033243 0.00180089 0.000280201 0.0883549
-0.00307 -0.00178 -0.00283176 -0.00170059 0.000176473 0.011737
0.00286 0.000188 0.00290242 0.000207478 0.000116145 0.0100856
0.00286 0.000188 0.00289519 0.000188 0.000171941 0.0222566
0.00332 -0.000548 0.00338449 -0.000596367 0.000162405 0.00256942
0.00332 -0.000548 0.00331 -0.0005405 0.000161861 0.000137914
0.00189673 -0.000347672 0.00197863 -0.000431968 0.00013697 0.011462
0.00189673 -0.000347672 0.00186998 -0.000394244 0.000150548 0.00245673
0.00171038 -0.000155878 0.00171636 -0.000162026 0.000132012 0.00475477
0.0017059 -0.000163278 0.00171038 -0.000155878 0.000118578 1.91171e-05
0.00171038 -0.000155878 0.00172213 -0.000136507 0.000118601 0.000561288
0.00147231 8.91569e-05 0.00151051 4.98413e-05 0.000132512 0.00428132
0.00142954 0.000133179 0.00144098 0.000121409 0.000134289 0.00341798
0.00104901 0.000524471 0.0011279 0.000455617 0.000126256 0.00736361
0.00104901 0.000524471 0.00110262 0.000581917 0.000133754 0.00468291
0.00110262 0.000581917 0.00121677 0.000486026 0.000155779 0.0110559
0.00110262 0.000581917 0.00122748 0.000715713 0.000133602 0.00303142
0.00124971 0.000739541 0.00129362 0.000721415 0.000120283 0.00166902
0.00124971 0.000739541 0.00129211 0.000784973 0.000138058 0.00903185
0.00170562 0.00122808 0.00163891 0.0011566 0.000130278 0.00014934
0.00170562 0.00122808 0.00176333 0.00125333 9.65428e-05 0.000386889
0.00176154 0.00128801 0.00170562 0.00122808 0.000130235 0.000115429
0.00176154 0.00128801 0.00179969 0.00128969 0.000136859 0.00125498
0.00198327 0.00152561 0.00183658 0.00136842 0.000130201 0.000523865
0.00198327 0.00152561 0.00204176 0.00153176 0.000215833 0.000617207
0.00230999 0.000371954 0.00237885 0.000323703 0.00018255 0.037449
0.00230999 0.000371954 0.00232931 0.0004056 0.000168131 0.0131814
0.00224427 0.000418003 0.00230999 0.000371954 0.000181611 0.0198835
0.00224427 0.000418003 0.00232931 0.0004056 0.000136289 0.0143663
-0.00126679 0.00116528 -0.00114191 0.00112907 0.000166648 0.0160797
