time,particle_id,x,y,mesh_index,mesh_index_original
500000,49699,-0.000818388,0.00222676,3089,1597
500000,49951,0.00107414,-0.00134267,1947,2146
500000,49980,0.0003716,-0.000930748,89,95
500000,49981,-0.000730509,-0.00101741,1206,1578
500000,49983,0.00200251,0.00017502,4041,3494
500000,49984,0.00304019,0.000205926,1300,1478
500000,49985,0.00167858,0.000873797,3722,3794
500000,49986,0.00168631,-0.000165622,663,1796
500000,49987,0.00148122,0.00109479,1193,1363
500000,49988,0.00139165,0.00106519,746,855
500000,49989,0.00158282,0.000772645,80,1916
