time,particle_id,x,y,mesh_index,mesh_index_original
100000,9968,0.00176456,0.00089898,1732,1938
100000,9980,0.00171449,-0.00013908,800,2409
100000,9981,0.00159195,0.000267156,412,455
100000,9982,0.00151611,-0.000205847,2719,756
100000,9983,0.0013577,0.000694957,1354,1534
100000,9984,0.00067863,-0.000123533,4347,4359
100000,9985,0.00103695,0.000872167,1274,1450
100000,9986,0.00072293,0.000629121,1295,1474
100000,9987,0.000689683,-0.000191891,3475,3557
100000,9988,0.00083872,0.00112457,3190,3295
100000,9989,0.000922035,0.00085684,2271,2436
