time,particle_id,x,y,mesh_index
50000,0,0.401868,0.173599,2
50000,1,0.395371,0.178472,2
50000,2,0.395371,0.178472,2
50000,3,0.395371,0.178472,2
50000,4,0.395371,0.178472,2
50000,5,0.395371,0.178472,2
50000,6,0.395371,0.178472,2
50000,7,0.395371,0.178472,2
50000,8,0.395371,0.178472,2
50000,9,0.395371,0.178472,2
50000,10,0.395371,0.178472,2
50000,11,0.395371,0.178472,2
50000,12,0.395371,0.178472,2
50000,13,0.395371,0.178472,2
50000,14,0.395371,0.178472,2
50000,15,0.395371,0.178472,2
50000,16,0.395371,0.178472,2
50000,17,0.395371,0.178472,2
50000,18,0.395371,0.178472,2
50000,19,0.395371,0.178472,2
50000,20,0.395371,0.178472,2
50000,21,0.395371,0.178472,2
50000,22,0.395371,0.178472,2
50000,23,0.395371,0.178472,2
50000,24,0.395371,0.178472,2
50000,25,0.395371,0.178472,2
50000,26,0.395371,0.178472,2
50000,27,0.395371,0.178472,2
50000,28,0.395371,0.178472,2
50000,29,0.395371,0.178472,2
50000,30,0.395371,0.178472,2
50000,31,0.395371,0.178472,2
50000,32,0.395371,0.178472,2
50000,33,0.395371,0.178472,2
50000,34,0.395371,0.178472,2
50000,35,0.395371,0.178472,2
50000,36,0.395371,0.178472,2
50000,37,0.395371,0.178472,2
50000,38,0.395371,0.178472,2
50000,39,0.395371,0.178472,2
50000,40,0.395371,0.178472,2
50000,41,0.395371,0.178472,2
50000,42,0.395371,0.178472,2
50000,43,0.395371,0.178472,2
50000,44,0.395371,0.178472,2
50000,45,0.395371,0.178472,2
50000,46,0.395371,0.178472,2
50000,47,0.395371,0.178472,2
50000,48,0.395371,0.178472,2
50000,49,0.395371,0.178472,2
50000,50,0.395371,0.178472,2
50000,51,0.395371,0.178472,2
50000,52,0.395371,0.178472,2
50000,53,0.395371,0.178472,2
50000,54,0.395371,0.178472,2
50000,55,0.395371,0.178472,2
50000,56,0.395371,0.178472,2
50000,57,0.395371,0.178472,2
50000,58,0.395371,0.178472,2
50000,59,0.395371,0.178472,2
50000,60,0.395371,0.178472,2
50000,61,0.395371,0.178472,2
50000,62,0.395371,0.178472,2
50000,63,0.395371,0.178472,2
50000,64,0.395371,0.178472,2
50000,65,0.395371,0.178472,2
50000,66,0.395371,0.178472,2
50000,67,0.395371,0.178472,2
50000,68,0.395371,0.178472,2
50000,69,0.395371,0.178472,2
50000,70,0.395371,0.178472,2
50000,71,0.395371,0.178472,2
50000,72,0.395371,0.178472,2
50000,73,0.395371,0.178472,2
50000,74,0.395371,0.178472,2
50000,75,-0.424553,-0.156585,1
50000,76,-0.424553,-0.156585,1
50000,77,-0.424553,-0.156585,1
50000,78,-0.424553,-0.156585,1
50000,79,-0.424553,-0.156585,1
50000,80,-0.424553,-0.156585,1
50000,81,-0.424553,-0.156585,1
50000,82,-0.424553,-0.156585,1
50000,83,-0.424553,-0.156585,1
50000,84,-0.424553,-0.156585,1
50000,85,-0.424553,-0.156585,1
50000,86,-0.424553,-0.156585,1
50000,87,-0.424553,-0.156585,1
50000,88,-0.424553,-0.156585,1
50000,89,-0.424553,-0.156585,1
50000,90,-0.424553,-0.156585,1
50000,91,-0.424553,-0.156585,1
50000,92,-0.424553,-0.156585,1
50000,93,-0.424553,-0.156585,1
50000,94,-0.424553,-0.156585,1
50000,95,-0.424553,-0.156585,1
50000,96,-0.424553,-0.156585,1
50000,97,-0.424553,-0.156585,1
50000,98,-0.424553,-0.156585,1
50000,99,-0.424553,-0.156585,1
50000,100,0.389525,0.182856,2
50000,101,0.389525,0.182856,2
50000,102,0.389525,0.182856,2
50000,103,0.389525,0.182856,2
50000,104,0.389525,0.182856,2
50000,105,0.389525,0.182856,2
50000,106,0.389525,0.182856,2
50000,107,0.389525,0.182856,2
50000,108,0.389525,0.182856,2
50000,109,0.389525,0.182856,2
50000,110,0.389525,0.182856,2
50000,111,0.389525,0.182856,2
50000,112,0.389525,0.182856,2
50000,113,0.389525,0.182856,2
50000,114,0.389525,0.182856,2
50000,115,0.389525,0.182856,2
50000,116,0.389525,0.182856,2
