file
568
-1.67E-03	-2.48E-04	-2.35E-03	-5.33E-04	0.000142
-2.41E-03	1.73E-03	-1.90E-03	1.21E-03	9.57143E-05
-1.39E-03	1.48E-03	-1.70E-03	8.18E-04	0.000146539
1.34E-03	1.09E-03	2.00E-03	7.73E-04	0.000129
5.18E-04	1.33E-03	1.13E-03	9.38E-04	0.000190385
2.02E-03	1.19E-03	1.40E-03	8.03E-04	0.000123158
1.97E-03	4.58E-04	2.69E-03	3.53E-04	0.0001325
1.34E-03	1.13E-03	2.05E-03	9.53E-04	0.000132632
-2.02E-03	1.40E-03	-1.75E-03	7.28E-04	0.000128182
3.47E-03	-2.33E-04	2.78E-03	-4.58E-04	0.000136957
-3.07E-03	1.10E-03	-2.44E-03	7.43E-04	0.0001875
-1.99E-03	3.68E-04	-2.69E-03	2.03E-04	0.00012375
1.15E-03	1.36E-03	5.93E-04	8.93E-04	0.000115227
1.19E-03	2.93E-04	6.38E-04	-1.73E-04	0.000128438
-3.98E-04	-4.13E-04	2.03E-04	-8.18E-04	0.000102391
-2.17E-03	1.33E-03	-1.69E-03	7.88E-04	0.000104118
1.13E-03	4.58E-04	6.53E-04	-8.25E-05	0.000107368
-3.83E-04	-8.78E-04	-9.08E-04	-1.37E-03	0.000155294
2.18E-04	3.38E-04	7.28E-04	-1.73E-04	0.000114167
-2.92E-03	1.40E-03	-2.30E-03	1.03E-03	0.00015375
2.72E-03	-5.18E-04	3.35E-03	-8.63E-04	0.000116842
2.51E-03	4.43E-04	3.08E-03	7.50E-06	0.000121579
2.86E-03	4.73E-04	3.56E-03	3.53E-04	0.000103125
9.98E-04	1.49E-03	5.48E-04	9.38E-04	0.000126563
1.58E-04	3.53E-04	5.18E-04	-2.63E-04	0.000167857
2.15E-03	7.50E-06	1.48E-03	-2.18E-04	0.000131087
1.88E-04	-1.43E-04	-3.38E-04	-6.23E-04	0.000125455
-3.53E-04	-9.23E-04	-8.78E-04	-1.40E-03	0.00018
1.51E-03	-3.23E-04	2.14E-03	-6.53E-04	9.85714E-05
5.48E-04	-1.15E-03	1.06E-03	-1.64E-03	0.000099375
1.39E-03	1.28E-04	2.09E-03	3.75E-05	0.000123
2.12E-03	1.58E-03	1.61E-03	1.09E-03	0.000133696
-3.17E-03	1.63E-03	-2.48E-03	1.46E-03	0.000133333
1.04E-03	4.73E-04	6.23E-04	-9.75E-05	0.000113864
-2.11E-03	1.06E-03	-2.80E-03	9.08E-04	0.00014413
3.40E-03	1.21E-03	3.37E-03	5.03E-04	0.00013875
-1.33E-03	3.68E-04	-2.02E-03	2.33E-04	0.000155526
3.05E-03	5.78E-04	3.73E-03	3.83E-04	0.000111177
3.71E-03	3.68E-04	3.04E-03	1.73E-04	0.000136579
-1.04E-03	2.83E-03	-5.48E-04	2.33E-03	0.00011625
-1.40E-03	1.69E-03	-8.03E-04	1.33E-03	0.00016125
-3.98E-04	-4.43E-04	2.03E-04	-8.03E-04	0.000099
2.72E-03	2.93E-04	2.62E-03	-3.98E-04	0.000135625
6.83E-04	-8.33E-04	1.24E-03	-1.25E-03	0.000148
9.38E-04	5.63E-04	3.83E-04	1.43E-04	0.000109412
2.63E-04	1.01E-03	9.38E-04	8.48E-04	0.00013575
7.58E-04	-5.93E-04	3.23E-04	-1.13E-03	0.000159375
9.98E-04	-1.21E-03	1.54E-03	-1.64E-03	0.00011175
-1.82E-03	2.63E-04	-2.36E-03	-1.73E-04	8.65385E-05
-1.64E-03	1.27E-03	-1.70E-03	5.78E-04	0.000171563
-2.05E-03	-1.04E-03	-2.65E-03	-1.39E-03	0.00012
-1.76E-03	1.15E-03	-2.44E-03	9.98E-04	0.0001575
-1.10E-03	2.71E-03	-1.07E-03	2.02E-03	0.000215
8.48E-04	-9.75E-05	2.78E-04	-4.88E-04	0.0001245
-2.39E-03	1.79E-03	-2.03E-03	1.21E-03	9.27273E-05
3.23E-03	2.11E-03	2.63E-03	1.78E-03	0.000073125
-3.65E-03	1.31E-03	-3.04E-03	1.01E-03	0.000144546
-2.78E-03	-1.88E-03	-3.20E-03	-2.42E-03	7.33333E-05
2.23E-03	1.87E-03	1.69E-03	1.45E-03	0.0001475
1.42E-03	-1.43E-04	1.94E-03	-5.78E-04	9.94737E-05
-5.48E-04	7.13E-04	-1.21E-03	5.48E-04	7.40625E-05
-4.73E-04	-5.25E-05	-1.06E-03	-3.98E-04	0.000112
-1.61E-03	-3.83E-04	-2.09E-03	-8.63E-04	0.0001125
-1.49E-03	1.40E-03	-9.38E-04	1.01E-03	0.000169375
-2.23E-03	8.63E-04	-1.67E-03	4.73E-04	0.000139286
-1.46E-03	9.53E-04	-2.12E-03	8.03E-04	0.0001275
2.26E-03	1.31E-03	1.58E-03	1.28E-03	0.000136364
2.90E-03	-2.33E-04	3.44E-03	-6.38E-04	0.000161842
1.70E-03	-1.13E-03	1.06E-03	-1.33E-03	0.000106667
2.78E-04	1.06E-03	8.03E-04	6.38E-04	0.000132632
1.70E-03	5.33E-04	1.09E-03	2.63E-04	9.64286E-05
1.93E-03	3.53E-04	2.59E-03	2.33E-04	0.000131429
6.08E-04	-7.88E-04	1.27E-03	-9.08E-04	0.000149286
