0.1	0
0.108437	0
0.117585	0
0.127505	0
0.138262	0
0.149927	0
0.162576	0
0.176291	0
0.191164	0
0.207292	0
0.224781	0
0.243744	0
0.264308	0
0.286607	0
0.310787	0
0.337006	0
0.365438	0
0.396269	0
0.4297	0
0.465953	0
0.505263	0
0.54789	0
0.594113	0
0.644236	0
0.698588	0
0.757525	0
0.821434	0
0.890735	0
0.965883	1e-06
1.04737	1e-06
1.13573	1e-06
1.23155	1e-06
1.33545	1e-06
1.44812	1e-06
1.57029	1e-06
1.70277	1e-06
1.84642	1e-06
2.0022	1e-06
2.17112	1e-06
2.35429	1e-06
2.55291	1e-06
2.76829	2e-06
3.00184	2e-06
3.25509	2e-06
3.52971	3e-06
3.82749	4e-06
4.1504	4e-06
4.50056	4e-06
4.88025	5e-06
5.29198	5e-06
5.73844	5e-06
6.22257	6e-06
6.74754	7e-06
7.31681	7e-06
7.9341	8e-06
8.60346	9e-06
9.3293	9e-06
10.1164	9e-06
10.9699	1.1e-05
11.8953	1.2e-05
12.8989	1.3e-05
13.9871	1.3e-05
15.1672	1.5e-05
16.4468	1.6e-05
17.8343	1.7e-05
19.3389	1.9e-05
20.9705	2.1e-05
22.7397	2.3e-05
24.6581	2.4e-05
26.7384	2.7e-05
28.9942	2.9e-05
31.4404	3.1e-05
34.0929	3.4e-05
36.9691	3.7e-05
40.0881	4e-05
43.4701	4.3e-05
47.1375	4.7e-05
51.1143	5e-05
55.4266	5.5e-05
60.1028	6e-05
65.1734	6.5e-05
70.6718	7.1e-05
76.6341	7.6e-05
83.0994	8.3e-05
90.1102	9e-05
97.7124	9.8e-05
105.956	0.000105
114.895	0.000115
124.588	0.000125
135.099	0.000135
146.497	0.000146
158.857	0.000158
172.259	0.000172
186.791	0.000187
202.55	0.000202
219.639	0.00022
238.169	0.000238
258.262	0.000258
280.05	0.00028
303.677	0.000303
329.297	0.000329
357.079	0.000357
387.204	0.000387
419.871	0.00042
455.294	0.000455
493.705	0.000494
535.357	0.000534
580.523	0.000581
629.499	0.000629
682.607	0.000682
740.196	0.00074
802.643	0.000801
870.359	0.00087
943.788	0.000943
1023.41	0.001024
1109.75	0.001109
1203.38	0.001202
1304.9	0.001305
1414.99	0.001415
1534.37	0.001533
1663.82	0.001663
1804.19	0.001804
1956.4	0.001956
2121.45	0.002121
2300.43	0.002299
2494.51	0.002495
2704.96	0.002704
2933.17	0.002933
3180.63	0.003181
3448.96	0.003449
3739.94	0.00374
4055.46	0.004055
4397.6	0.004398
4768.61	0.004769
5170.92	0.005171
5607.17	0.005607
6080.22	0.00608
6593.19	0.006593
7149.43	0.007149
7752.6	0.007753
8406.65	0.008407
9115.89	0.009116
9884.96	0.009885
10718.9	0.010719
11623.2	0.011623
12603.8	0.012603
13667.2	0.013667
14820.2	0.01482
16070.5	0.01607
17426.3	0.017426
18896.5	0.018897
20490.7	0.020491
22219.5	0.022219
24094	0.024094
26126.8	0.026127
28331	0.028331
30721.1	0.030721
33312.9	0.033313
36123.4	0.036123
39171	0.039171
42475.7	0.042476
46059.2	0.046059
49945.1	0.049945
54158.7	0.054158
58727.9	0.058728
63682.5	0.063682
69055.1	0.069055
74881	0.074881
81198.4	0.081198
88048.8	0.088048
95477.2	0.095476
103532	0.103532
112267	0.112267
121738	0.121738
132009	0.132008
143146	0.143146
155223	0.155221
168318	0.168318
182518	0.182518
197917	0.197916
214614	0.214614
232720	0.23272
252354	0.252354
273644	0.273644
296730	0.29673
321764	0.321764
348910	0.34891
378346	0.378345
410266	0.410264
444878	0.444877
482411	0.48241
523110	0.523109
567243	0.567242
615099	0.615098
666992	0.666992
723263	0.723263
784282	0.784282
850449	0.850448
922198	0.922197
1e+06	0.999999
