time,particle_id,x,y,mesh_index
8000,7900,-0.00373,0.00211,2
8000,7901,-0.00373,0.00211,2
8000,7902,-0.00373,0.00211,2
8000,7903,-0.00373,0.00211,2
8000,7904,-0.00373,0.00211,2
8000,7905,-0.00373,0.00211,2
8000,7906,-0.00373,0.00211,2
8000,7907,-0.00373,0.00211,2
8000,7908,-0.00373,0.00211,2
8000,7909,-0.00373,0.00211,2
8000,7910,-0.00373,0.00211,2
8000,7911,-0.00373,0.00211,2
8000,7912,-0.00373,0.00211,2
8000,7913,-0.00373,0.00211,2
8000,7914,-0.00373,0.00211,2
8000,7915,-0.00373,0.00211,2
8000,7916,-0.00373,0.00211,2
8000,7917,-0.00373,0.00211,2
8000,7918,-0.00373,0.00211,2
8000,7919,-0.00373,0.00211,2
8000,7920,-0.00373,0.00211,2
8000,7921,-0.00373,0.00211,2
8000,7922,-0.00373,0.00211,2
8000,7923,-0.00373,0.00211,2
8000,7924,-0.00373,0.00211,2
8000,7925,-0.00373,0.00211,2
8000,7926,-0.00373,0.00211,2
8000,7927,-0.00373,0.00211,2
8000,7928,-0.00373,0.00211,2
8000,7929,-0.00373,0.00211,2
8000,7930,-0.00373,0.00211,2
8000,7931,-0.00373,0.00211,2
8000,7932,-0.00373,0.00211,2
8000,7933,-0.00373,0.00211,2
8000,7934,-0.00373,0.00211,2
8000,7935,-0.00373,0.00211,2
8000,7936,-0.00373,0.00211,2
8000,7937,-0.00373,0.00211,2
8000,7938,-0.00373,0.00211,2
8000,7939,-0.00373,0.00211,2
8000,7940,-0.00373,0.00211,2
8000,7941,-0.00373,0.00211,2
8000,7942,-0.00373,0.00211,2
8000,7943,-0.00373,0.00211,2
8000,7944,-0.00373,0.00211,2
8000,7945,-0.00373,0.00211,2
8000,7946,-0.00373,0.00211,2
8000,7947,-0.00373,0.00211,2
8000,7948,-0.00373,0.00211,2
8000,7949,-0.00373,0.00211,2
8000,7950,-0.00373,0.00211,2
8000,7951,-0.00373,0.00211,2
8000,7952,-0.00373,0.00211,2
8000,7953,-0.00373,0.00211,2
8000,7954,-0.00373,0.00211,2
8000,7955,-0.00373,0.00211,2
8000,7956,-0.00373,0.00211,2
8000,7957,-0.00373,0.00211,2
8000,7958,-0.00373,0.00211,2
8000,7959,-0.00373,0.00211,2
8000,7960,-0.00373,0.00211,2
8000,7961,-0.00373,0.00211,2
8000,7962,-0.00373,0.00211,2
8000,7963,-0.00373,0.00211,2
8000,7964,-0.00373,0.00211,2
8000,7965,-0.00373,0.00211,2
8000,7966,-0.00373,0.00211,2
8000,7967,-0.00373,0.00211,2
8000,7968,-0.00373,0.00211,2
8000,7969,-0.00373,0.00211,2
8000,7970,-0.00373,0.00211,2
8000,7971,-0.00373,0.00211,2
8000,7972,-0.00373,0.00211,2
8000,7973,-0.00373,0.00211,2
8000,7974,-0.00373,0.00211,2
8000,7975,-0.00373,0.00211,2
8000,7976,-0.00373,0.00211,2
8000,7977,-0.00373,0.00211,2
8000,7978,-0.00373,0.00211,2
8000,7979,-0.00373,0.00211,2
8000,7980,-0.00373,0.00211,2
8000,7981,-0.00373,0.00211,2
8000,7982,-0.00373,0.00211,2
8000,7983,-0.00373,0.00211,2
8000,7984,-0.00373,0.00211,2
8000,7985,-0.00373,0.00211,2
8000,7986,-0.00373,0.00211,2
8000,7987,-0.00373,0.00211,2
8000,7988,-0.00373,0.00211,2
8000,7989,-0.00373,0.00211,2
8000,7990,-0.00373,0.00211,2
8000,7991,-0.00373,0.00211,2
8000,7992,-0.00373,0.00211,2
8000,7993,-0.00373,0.00211,2
8000,7994,-0.00373,0.00211,2
8000,7995,-0.00373,0.00211,2
8000,7996,-0.00373,0.00211,2
8000,7997,-0.00373,0.00211,2
8000,7998,-0.00373,0.00211,2
8000,7999,-0.00373,0.00211,2
