0.01	0
0.0106994	0
0.0114477	0
0.0122483	0
0.013105	0
0.0140215	0
0.0150022	0
0.0160514	0
0.017174	0
0.0183752	0
0.0196603	0
0.0210353	0
0.0225065	0
0.0240806	0
0.0257648	0
0.0275668	0
0.0294948	0
0.0315576	0
0.0337647	0
0.0361262	0
0.0386528	0
0.0413562	0
0.0442486	0
0.0473433	0
0.0506544	0
0.0541972	0
0.0579877	0
0.0620433	0
0.0663825	0
0.0710253	0
0.0759927	0
0.0813076	0
0.0869942	0
0.0930784	0
0.0995883	0
0.106553	0
0.114006	0
0.121979	0
0.13051	0
0.139638	0
0.149404	0
0.159853	0
0.171033	0
0.182995	0
0.195794	0
0.209487	0
0.224139	0
0.239815	0
0.256587	0
0.274533	0
0.293733	0
0.314277	0
0.336257	0
0.359775	0
0.384937	0
0.411859	0
0.440664	0
0.471484	0
0.504459	0
0.53974	0
0.577489	0
0.617878	0
0.661092	0
0.707328	0
0.756798	0
0.809728	0
0.86636	0
0.926952	0
0.991782	0
1.06115	0
1.13536	0
1.21477	0
1.29973	0
1.39063	0
1.48789	0
1.59195	0
1.70329	0
1.82242	0
1.94988	0
2.08625	0
2.23216	0
2.38827	0
2.55531	0
2.73402	0
2.92524	0
3.12983	0
3.34873	0
3.58293	0
3.83352	0
4.10163	0
4.3885	0
4.69542	0
5.02382	0
5.37518	0
5.75111	0
6.15334	0
6.5837	0
7.04416	0
7.53682	0
8.06394	0
8.62793	0
9.23136	0
9.87699	0
10.5678	0
11.3069	0
12.0977	0
12.9438	0
13.849	0
14.8176	0
15.854	0
16.9628	0
18.1491	0
19.4185	0
20.7766	0
22.2297	0
23.7844	0
25.4479	0
27.2277	0
29.132	0
31.1694	0
33.3494	0
35.6818	0
38.1774	0
40.8474	0
43.7043	0
46.7609	0
50.0313	0
53.5305	0
57.2744	0
61.2801	0
65.5659	0
70.1516	0
75.0579	0
80.3074	0
85.924	0
91.9335	0
98.3632	0
105.243	0
112.603	0
120.479	0
128.905	0
137.92	0
147.566	0
157.887	0
168.929	0
180.744	0
193.385	0
206.91	0
221.382	0
236.865	0
253.431	0
271.156	0
290.12	0
310.411	0
332.121	0
355.349	0
380.202	0
406.793	0
435.243	0
465.684	0
498.253	0
533.101	0
570.385	0
610.278	0
652.96	0.06
698.627	0.14
747.489	0.22
799.767	0.3
855.702	0.4
915.55	0.48
979.582	0.58
1048.09	0.74
1121.4	0.84
1199.83	0.96
1283.74	1
1373.52	1
1469.59	1
1572.37	1
1682.34	1
1800	1
