time,particle_id,x,y,mesh_index,mesh_index_original
300,0,-0.000163484,0,4,4
300,1,-0.00108057,0,3,3
300,2,-0.00107817,0,3,3
300,3,-0.00109818,0,3,3
300,4,-0.00107803,0,3,3
300,5,-0.00206227,0,2,2
300,6,-0.0020599,0,2,2
300,7,-0.00205996,0,2,2
300,8,-0.00206001,0,2,2
300,9,-0.0020597,0,2,2
300,10,-0.00304144,0,1,1
300,11,-0.00304391,0,1,1
300,12,-0.00304158,0,1,1
300,13,-0.00314025,0,1,1
300,14,-0.00304145,0,1,1
300,15,-0.0040216,0,0,0
300,16,-0.0040216,0,0,0
300,17,-0.0040216,0,0,0
300,18,-0.0040216,0,0,0
300,19,-0.0040216,0,0,0
