time,particle_id,x,y,mesh_index
9000,8900,-0.00373,-0.00283,286
9000,8901,-0.00373,-0.00283,286
9000,8902,-0.00373,-0.00283,286
9000,8903,-0.00373,-0.00283,286
9000,8904,-0.00373,-0.00283,286
9000,8905,-0.00373,-0.00283,286
9000,8906,-0.00373,-0.00283,286
9000,8907,-0.00373,-0.00283,286
9000,8908,-0.00373,-0.00283,286
9000,8909,-0.00373,-0.00283,286
9000,8910,-0.00373,-0.00283,286
9000,8911,-0.00373,-0.00283,286
9000,8912,-0.00373,-0.00283,286
9000,8913,-0.00373,-0.00283,286
9000,8914,-0.00373,-0.00283,286
9000,8915,-0.00373,-0.00283,286
9000,8916,-0.00373,-0.00283,286
9000,8917,-0.00373,-0.00283,286
9000,8918,-0.00373,-0.00283,286
9000,8919,-0.00373,-0.00283,286
9000,8920,-0.00373,-0.00283,286
9000,8921,-0.00373,-0.00283,286
9000,8922,-0.00373,-0.00283,286
9000,8923,-0.00373,-0.00283,286
9000,8924,-0.00373,-0.00283,286
9000,8925,-0.00373,-0.00283,286
9000,8926,-0.00373,-0.00283,286
9000,8927,-0.00373,-0.00283,286
9000,8928,-0.00373,-0.00283,286
9000,8929,-0.00373,-0.00283,286
9000,8930,-0.00373,-0.00283,286
9000,8931,-0.00373,-0.00283,286
9000,8932,-0.00373,-0.00283,286
9000,8933,-0.00373,-0.00283,286
9000,8934,-0.00373,-0.00283,286
9000,8935,-0.00373,-0.00283,286
9000,8936,-0.00373,-0.00283,286
9000,8937,-0.00373,-0.00283,286
9000,8938,-0.00373,-0.00283,286
9000,8939,-0.00373,-0.00283,286
9000,8940,-0.00373,-0.00283,286
9000,8941,-0.00373,-0.00283,286
9000,8942,-0.00373,-0.00283,286
9000,8943,-0.00373,-0.00283,286
9000,8944,-0.00373,-0.00283,286
9000,8945,-0.00373,-0.00283,286
9000,8946,-0.00373,-0.00283,286
9000,8947,-0.00373,-0.00283,286
9000,8948,-0.00373,-0.00283,286
9000,8949,-0.00373,-0.00283,286
9000,8950,-0.00373,-0.00283,286
9000,8951,-0.00373,-0.00283,286
9000,8952,-0.00373,-0.00283,286
9000,8953,-0.00373,-0.00283,286
9000,8954,-0.00373,-0.00283,286
9000,8955,-0.00373,-0.00283,286
9000,8956,-0.00373,-0.00283,286
9000,8957,-0.00373,-0.00283,286
9000,8958,-0.00373,-0.00283,286
9000,8959,-0.00373,-0.00283,286
9000,8960,-0.00373,-0.00283,286
9000,8961,-0.00373,-0.00283,286
9000,8962,-0.00373,-0.00283,286
9000,8963,-0.00373,-0.00283,286
9000,8964,-0.00373,-0.00283,286
9000,8965,-0.00373,-0.00283,286
9000,8966,-0.00373,-0.00283,286
9000,8967,-0.00373,-0.00283,286
9000,8968,-0.00373,-0.00283,286
9000,8969,-0.00373,-0.00283,286
9000,8970,-0.00373,-0.00283,286
9000,8971,-0.00373,-0.00283,286
9000,8972,-0.00373,-0.00283,286
9000,8973,-0.00373,-0.00283,286
9000,8974,-0.00373,-0.00283,286
9000,8975,-0.00373,-0.00283,286
9000,8976,-0.00373,-0.00283,286
9000,8977,-0.00373,-0.00283,286
9000,8978,-0.00373,-0.00283,286
9000,8979,-0.00373,-0.00283,286
9000,8980,-0.00373,-0.00283,286
9000,8981,-0.00373,-0.00283,286
9000,8982,-0.00373,-0.00283,286
9000,8983,-0.00373,-0.00283,286
9000,8984,-0.00373,-0.00283,286
9000,8985,-0.00373,-0.00283,286
9000,8986,-0.00373,-0.00283,286
9000,8987,-0.00373,-0.00283,286
9000,8988,-0.00373,-0.00283,286
9000,8989,-0.00373,-0.00283,286
9000,8990,-0.00373,-0.00283,286
9000,8991,-0.00373,-0.00283,286
9000,8992,-0.00373,-0.00283,286
9000,8993,-0.00373,-0.00283,286
9000,8994,-0.00373,-0.00283,286
9000,8995,-0.00373,-0.00283,286
9000,8996,-0.00373,-0.00283,286
9000,8997,-0.00373,-0.00283,286
9000,8998,-0.00373,-0.00283,286
9000,8999,-0.00373,-0.00283,286
