time,particle_id,x,y,mesh_index
7000,6900,-0.00373,0.00211,2
7000,6901,-0.00373,0.00211,2
7000,6902,-0.00373,0.00211,2
7000,6903,-0.00373,0.00211,2
7000,6904,-0.00373,0.00211,2
7000,6905,-0.00373,0.00211,2
7000,6906,-0.00373,0.00211,2
7000,6907,-0.00373,0.00211,2
7000,6908,-0.00373,0.00211,2
7000,6909,-0.00373,0.00211,2
7000,6910,-0.00373,0.00211,2
7000,6911,-0.00373,0.00211,2
7000,6912,-0.00373,0.00211,2
7000,6913,-0.00373,0.00211,2
7000,6914,-0.00373,0.00211,2
7000,6915,-0.00373,0.00211,2
7000,6916,-0.00373,0.00211,2
7000,6917,-0.00373,0.00211,2
7000,6918,-0.00373,0.00211,2
7000,6919,-0.00373,0.00211,2
7000,6920,-0.00373,0.00211,2
7000,6921,-0.00373,0.00211,2
7000,6922,-0.00373,0.00211,2
7000,6923,-0.00373,0.00211,2
7000,6924,-0.00373,0.00211,2
7000,6925,-0.00373,0.00211,2
7000,6926,-0.00373,0.00211,2
7000,6927,-0.00373,0.00211,2
7000,6928,-0.00373,0.00211,2
7000,6929,-0.00373,0.00211,2
7000,6930,-0.00373,0.00211,2
7000,6931,-0.00373,0.00211,2
7000,6932,-0.00373,0.00211,2
7000,6933,-0.00373,0.00211,2
7000,6934,-0.00373,0.00211,2
7000,6935,-0.00373,0.00211,2
7000,6936,-0.00373,0.00211,2
7000,6937,-0.00373,0.00211,2
7000,6938,-0.00373,0.00211,2
7000,6939,-0.00373,0.00211,2
7000,6940,-0.00373,0.00211,2
7000,6941,-0.00373,0.00211,2
7000,6942,-0.00373,0.00211,2
7000,6943,-0.00373,0.00211,2
7000,6944,-0.00373,0.00211,2
7000,6945,-0.00373,0.00211,2
7000,6946,-0.00373,0.00211,2
7000,6947,-0.00373,0.00211,2
7000,6948,-0.00373,0.00211,2
7000,6949,-0.00373,0.00211,2
7000,6950,-0.00373,0.00211,2
7000,6951,-0.00373,0.00211,2
7000,6952,-0.00373,0.00211,2
7000,6953,-0.00373,0.00211,2
7000,6954,-0.00373,0.00211,2
7000,6955,-0.00373,0.00211,2
7000,6956,-0.00373,0.00211,2
7000,6957,-0.00373,0.00211,2
7000,6958,-0.00373,0.00211,2
7000,6959,-0.00373,0.00211,2
7000,6960,-0.00373,0.00211,2
7000,6961,-0.00373,0.00211,2
7000,6962,-0.00373,0.00211,2
7000,6963,-0.00373,0.00211,2
7000,6964,-0.00373,0.00211,2
7000,6965,-0.00373,0.00211,2
7000,6966,-0.00373,0.00211,2
7000,6967,-0.00373,0.00211,2
7000,6968,-0.00373,0.00211,2
7000,6969,-0.00373,0.00211,2
7000,6970,-0.00373,0.00211,2
7000,6971,-0.00373,0.00211,2
7000,6972,-0.00373,0.00211,2
7000,6973,-0.00373,0.00211,2
7000,6974,-0.00373,0.00211,2
7000,6975,-0.00373,0.00211,2
7000,6976,-0.00373,0.00211,2
7000,6977,-0.00373,0.00211,2
7000,6978,-0.00373,0.00211,2
7000,6979,-0.00373,0.00211,2
7000,6980,-0.00373,0.00211,2
7000,6981,-0.00373,0.00211,2
7000,6982,-0.00373,0.00211,2
7000,6983,-0.00373,0.00211,2
7000,6984,-0.00373,0.00211,2
7000,6985,-0.00373,0.00211,2
7000,6986,-0.00373,0.00211,2
7000,6987,-0.00373,0.00211,2
7000,6988,-0.00373,0.00211,2
7000,6989,-0.00373,0.00211,2
7000,6990,-0.00373,0.00211,2
7000,6991,-0.00373,0.00211,2
7000,6992,-0.00373,0.00211,2
7000,6993,-0.00373,0.00211,2
7000,6994,-0.00373,0.00211,2
7000,6995,-0.00373,0.00211,2
7000,6996,-0.00373,0.00211,2
7000,6997,-0.00373,0.00211,2
7000,6998,-0.00373,0.00211,2
7000,6999,-0.00373,0.00211,2
