time,particle_id,x,y,mesh_index
5000,4900,-0.00373,0.00211,2
5000,4901,-0.00373,0.00211,2
5000,4902,-0.00373,0.00211,2
5000,4903,-0.00373,0.00211,2
5000,4904,-0.00373,0.00211,2
5000,4905,-0.00373,0.00211,2
5000,4906,-0.00373,0.00211,2
5000,4907,-0.00373,0.00211,2
5000,4908,-0.00373,0.00211,2
5000,4909,-0.00373,0.00211,2
5000,4910,-0.00373,0.00211,2
5000,4911,-0.00373,0.00211,2
5000,4912,-0.00373,0.00211,2
5000,4913,-0.00373,0.00211,2
5000,4914,-0.00373,0.00211,2
5000,4915,-0.00373,0.00211,2
5000,4916,-0.00373,0.00211,2
5000,4917,-0.00373,0.00211,2
5000,4918,-0.00373,0.00211,2
5000,4919,-0.00373,0.00211,2
5000,4920,-0.00373,0.00211,2
5000,4921,-0.00373,0.00211,2
5000,4922,-0.00373,0.00211,2
5000,4923,-0.00373,0.00211,2
5000,4924,-0.00373,0.00211,2
5000,4925,-0.00373,0.00211,2
5000,4926,-0.00373,0.00211,2
5000,4927,-0.00373,0.00211,2
5000,4928,-0.00373,0.00211,2
5000,4929,-0.00373,0.00211,2
5000,4930,-0.00373,0.00211,2
5000,4931,-0.00373,0.00211,2
5000,4932,-0.00373,0.00211,2
5000,4933,-0.00373,0.00211,2
5000,4934,-0.00373,0.00211,2
5000,4935,-0.00373,0.00211,2
5000,4936,-0.00373,0.00211,2
5000,4937,-0.00373,0.00211,2
5000,4938,-0.00373,0.00211,2
5000,4939,-0.00373,0.00211,2
5000,4940,-0.00373,0.00211,2
5000,4941,-0.00373,0.00211,2
5000,4942,-0.00373,0.00211,2
5000,4943,-0.00373,0.00211,2
5000,4944,-0.00373,0.00211,2
5000,4945,-0.00373,0.00211,2
5000,4946,-0.00373,0.00211,2
5000,4947,-0.00373,0.00211,2
5000,4948,-0.00373,0.00211,2
5000,4949,-0.00373,0.00211,2
5000,4950,-0.00373,0.00211,2
5000,4951,-0.00373,0.00211,2
5000,4952,-0.00373,0.00211,2
5000,4953,-0.00373,0.00211,2
5000,4954,-0.00373,0.00211,2
5000,4955,-0.00373,0.00211,2
5000,4956,-0.00373,0.00211,2
5000,4957,-0.00373,0.00211,2
5000,4958,-0.00373,0.00211,2
5000,4959,-0.00373,0.00211,2
5000,4960,-0.00373,0.00211,2
5000,4961,-0.00373,0.00211,2
5000,4962,-0.00373,0.00211,2
5000,4963,-0.00373,0.00211,2
5000,4964,-0.00373,0.00211,2
5000,4965,-0.00373,0.00211,2
5000,4966,-0.00373,0.00211,2
5000,4967,-0.00373,0.00211,2
5000,4968,-0.00373,0.00211,2
5000,4969,-0.00373,0.00211,2
5000,4970,-0.00373,0.00211,2
5000,4971,-0.00373,0.00211,2
5000,4972,-0.00373,0.00211,2
5000,4973,-0.00373,0.00211,2
5000,4974,-0.00373,0.00211,2
5000,4975,-0.00373,0.00211,2
5000,4976,-0.00373,0.00211,2
5000,4977,-0.00373,0.00211,2
5000,4978,-0.00373,0.00211,2
5000,4979,-0.00373,0.00211,2
5000,4980,-0.00373,0.00211,2
5000,4981,-0.00373,0.00211,2
5000,4982,-0.00373,0.00211,2
5000,4983,-0.00373,0.00211,2
5000,4984,-0.00373,0.00211,2
5000,4985,-0.00373,0.00211,2
5000,4986,-0.00373,0.00211,2
5000,4987,-0.00373,0.00211,2
5000,4988,-0.00373,0.00211,2
5000,4989,-0.00373,0.00211,2
5000,4990,-0.00373,0.00211,2
5000,4991,-0.00373,0.00211,2
5000,4992,-0.00373,0.00211,2
5000,4993,-0.00373,0.00211,2
5000,4994,-0.00373,0.00211,2
5000,4995,-0.00373,0.00211,2
5000,4996,-0.00373,0.00211,2
5000,4997,-0.00373,0.00211,2
5000,4998,-0.00373,0.00211,2
5000,4999,-0.00373,0.00211,2
