plot_label	case_dir	x_fraction_segments	cumulative_contribution_share
P=1e-4, tg=10 s	tg2	0.399818470615	0.908227119853
P=1e-4, tg=10 s	tg2	0.409802586794	0.911668598819
P=1e-4, tg=10 s	tg2	0.419786702973	0.915608139707
P=1e-4, tg=10 s	tg2	0.429997730883	0.919998384072
P=1e-4, tg=10 s	tg2	0.439981847061	0.925640841718
P=1e-4, tg=10 s	tg2	0.44996596324	0.930111599543
P=1e-4, tg=10 s	tg2	0.459950079419	0.934673754714
P=1e-4, tg=10 s	tg2	0.469934195598	0.940182778112
P=1e-4, tg=10 s	tg2	0.479918311777	0.943465947239
P=1e-4, tg=10 s	tg2	0.489902427956	0.94735283738
P=1e-4, tg=10 s	tg2	0.499886544134	0.950524024795
P=1e-4, tg=10 s	tg2	0.509870660313	0.953835780459
P=1e-4, tg=10 s	tg2	0.519854776492	0.957925208856
P=1e-4, tg=10 s	tg2	0.529838892671	0.960586697649
P=1e-4, tg=10 s	tg2	0.53982300885	0.963124553458
P=1e-4, tg=10 s	tg2	0.549807125028	0.965628711813
P=1e-4, tg=10 s	tg2	0.559791241207	0.968918971752
P=1e-4, tg=10 s	tg2	0.569775357386	0.971784819977
P=1e-4, tg=10 s	tg2	0.579986385296	0.974138865794
P=1e-4, tg=10 s	tg2	0.589970501475	0.976690142675
P=1e-4, tg=10 s	tg2	0.599954617654	0.97944063665
P=1e-4, tg=10 s	tg2	0.609938733833	0.98128753104
P=1e-4, tg=10 s	tg2	0.619922850011	0.983274721182
P=1e-4, tg=10 s	tg2	0.62990696619	0.985113312991
P=1e-4, tg=10 s	tg2	0.639891082369	0.987256573447
P=1e-4, tg=10 s	tg2	0.649875198548	0.988563806704
P=1e-4, tg=10 s	tg2	0.659859314727	0.989873419254
P=1e-4, tg=10 s	tg2	0.669843430905	0.991181474018
P=1e-4, tg=10 s	tg2	0.679827547084	0.992626744866
P=1e-4, tg=10 s	tg2	0.689811663263	0.993493243456
P=1e-4, tg=10 s	tg2	0.699795779442	0.994315790817
P=1e-4, tg=10 s	tg2	0.709779895621	0.995396162919
P=1e-4, tg=10 s	tg2	0.719990923531	0.99617312498
P=1e-4, tg=10 s	tg2	0.72997503971	0.996862496959
P=1e-4, tg=10 s	tg2	0.739959155888	0.997467990697
P=1e-4, tg=10 s	tg2	0.749943272067	0.998019357126
P=1e-4, tg=10 s	tg2	0.759927388246	0.998427631506
P=1e-4, tg=10 s	tg2	0.769911504425	0.998884706055
P=1e-4, tg=10 s	tg2	0.779895620604	0.999139006121
P=1e-4, tg=10 s	tg2	0.789879736782	0.999423234301
P=1e-4, tg=10 s	tg2	0.799863852961	0.999662207932
P=1e-4, tg=10 s	tg2	0.80984796914	0.999818179315
P=1e-4, tg=10 s	tg2	0.819832085319	0.999911708776
P=1e-4, tg=10 s	tg2	0.829816201498	0.999960634905
P=1e-4, tg=10 s	tg2	0.839800317676	0.999981960749
P=1e-4, tg=10 s	tg2	0.849784433855	0.999990199345
P=1e-4, tg=10 s	tg2	0.859995461765	0.999996259516
P=1e-4, tg=10 s	tg2	0.869979577944	0.999998079358
P=1e-4, tg=10 s	tg2	0.879963694123	0.999999866119
P=1e-4, tg=10 s	tg2	0.889947810302	1
P=1e-4, tg=10 s	tg2	0.899931926481	1
P=1e-4, tg=10 s	tg2	0.909916042659	1
P=1e-4, tg=10 s	tg2	0.919900158838	1
P=1e-4, tg=10 s	tg2	0.929884275017	1
P=1e-4, tg=10 s	tg2	0.939868391196	1
P=1e-4, tg=10 s	tg2	0.949852507375	1
P=1e-4, tg=10 s	tg2	0.959836623553	1
P=1e-4, tg=10 s	tg2	0.969820739732	1
P=1e-4, tg=10 s	tg2	0.979804855911	1
P=1e-4, tg=10 s	tg2	0.98978897209	1
P=1e-4, tg=10 s	tg2	1	1
P=1e-4, tg=100 s	V4	0	0
P=1e-4, tg=100 s	V4	0.00989653621233	0.193455624187
P=1e-4, tg=100 s	V4	0.0197930724247	0.273262888751
P=1e-4, tg=100 s	V4	0.0299145299145	0.331748995792
P=1e-4, tg=100 s	V4	0.0398110661269	0.388562454962
P=1e-4, tg=100 s	V4	0.0499325236167	0.416324392716
P=1e-4, tg=100 s	V4	0.0598290598291	0.4464129137
P=1e-4, tg=100 s	V4	0.0699505173189	0.476863279269
P=1e-4, tg=100 s	V4	0.0798470535313	0.503149692484
P=1e-4, tg=100 s	V4	0.0899685110211	0.536479294116
P=1e-4, tg=100 s	V4	0.0998650472335	0.566290950781
P=1e-4, tg=100 s	V4	0.109986504723	0.589132062331
P=1e-4, tg=100 s	V4	0.119883040936	0.615486786959
P=1e-4, tg=100 s	V4	0.129779577148	0.639937496917
P=1e-4, tg=100 s	V4	0.139901034638	0.660997990705
P=1e-4, tg=100 s	V4	0.14979757085	0.675962108465
P=1e-4, tg=100 s	V4	0.15991902834	0.692103583046
P=1e-4, tg=100 s	V4	0.169815564552	0.705627160633
P=1e-4, tg=100 s	V4	0.179937022042	0.720921910397
P=1e-4, tg=100 s	V4	0.189833558255	0.731193314066
P=1e-4, tg=100 s	V4	0.199955015744	0.750314161555
P=1e-4, tg=100 s	V4	0.209851551957	0.761821093451
P=1e-4, tg=100 s	V4	0.219973009447	0.772345009249
P=1e-4, tg=100 s	V4	0.229869545659	0.782993977111
P=1e-4, tg=100 s	V4	0.239991003149	0.793505414615
P=1e-4, tg=100 s	V4	0.249887539361	0.803445929936
P=1e-4, tg=100 s	V4	0.259784075574	0.813016030277
P=1e-4, tg=100 s	V4	0.269905533063	0.822373213179
P=1e-4, tg=100 s	V4	0.279802069276	0.831472637465
P=1e-4, tg=100 s	V4	0.289923526766	0.838875545671
P=1e-4, tg=100 s	V4	0.299820062978	0.848803476464
P=1e-4, tg=100 s	V4	0.309941520468	0.856314789929
P=1e-4, tg=100 s	V4	0.31983805668	0.863640481253
P=1e-4, tg=100 s	V4	0.32995951417	0.870699051787
P=1e-4, tg=100 s	V4	0.339856050382	0.877374566241
P=1e-4, tg=100 s	V4	0.349977507872	0.883693816094
P=1e-4, tg=100 s	V4	0.359874044085	0.888068784652
P=1e-4, tg=100 s	V4	0.369995501574	0.89461032476
P=1e-4, tg=100 s	V4	0.379892037787	0.899462340323
P=1e-4, tg=100 s	V4	0.389788573999	0.904383385477
P=1e-4, tg=100 s	V4	0.399910031489	0.90861083638
P=1e-4, tg=100 s	V4	0.409806567701	0.913529443725
P=1e-4, tg=100 s	V4	0.419928025191	0.91801950925
P=1e-4, tg=100 s	V4	0.429824561404	0.922516134536
P=1e-4, tg=100 s	V4	0.439946018893	0.927530288213
P=1e-4, tg=100 s	V4	0.449842555106	0.932241695235
P=1e-4, tg=100 s	V4	0.459964012596	0.936971403001
P=1e-4, tg=100 s	V4	0.469860548808	0.94074446699
P=1e-4, tg=100 s	V4	0.479982006298	0.944694514986
P=1e-4, tg=100 s	V4	0.48987854251	0.948720687702
P=1e-4, tg=100 s	V4	0.5	0.952086190788
P=1e-4, tg=100 s	V4	0.509896536212	0.955994703514
P=1e-4, tg=100 s	V4	0.519793072425	0.958585550838
P=1e-4, tg=100 s	V4	0.529914529915	0.961554567349
P=1e-4, tg=100 s	V4	0.539811066127	0.964187199494
P=1e-4, tg=100 s	V4	0.549932523617	0.967132144377
P=1e-4, tg=100 s	V4	0.559829059829	0.969915302951
P=1e-4, tg=100 s	V4	0.569950517319	0.972811030104
P=1e-4, tg=100 s	V4	0.579847053531	0.975714082127
P=1e-4, tg=100 s	V4	0.589968511021	0.977976248763
P=1e-4, tg=100 s	V4	0.599865047233	0.979875436143
P=1e-4, tg=100 s	V4	0.609986504723	0.982207835938
P=1e-4, tg=100 s	V4	0.619883040936	0.983872777238
P=1e-4, tg=100 s	V4	0.629779577148	0.985454267506
P=1e-4, tg=100 s	V4	0.639901034638	0.987381532115
P=1e-4, tg=100 s	V4	0.64979757085	0.988971884423
P=1e-4, tg=100 s	V4	0.65991902834	0.990513247268
P=1e-4, tg=100 s	V4	0.669815564552	0.991772465113
P=1e-4, tg=100 s	V4	0.679937022042	0.993021879586
P=1e-4, tg=100 s	V4	0.689833558255	0.99378633532
P=1e-4, tg=100 s	V4	0.699955015744	0.994666377485
P=1e-4, tg=100 s	V4	0.709851551957	0.995559338196
P=1e-4, tg=100 s	V4	0.719973009447	0.9962123098
P=1e-4, tg=100 s	V4	0.729869545659	0.997028291618
P=1e-4, tg=100 s	V4	0.739991003149	0.997556370956
P=1e-4, tg=100 s	V4	0.749887539361	0.99808460404
