plot_label	case_dir	x_fraction_segments	cumulative_contribution_share
P=1e-4, Np=1e4	Np1	0.879865016873	1
P=1e-4, Np=1e4	Np1	0.889988751406	1
P=1e-4, Np=1e4	Np1	0.899887514061	1
P=1e-4, Np=1e4	Np1	0.909786276715	1
P=1e-4, Np=1e4	Np1	0.919910011249	1
P=1e-4, Np=1e4	Np1	0.929808773903	1
P=1e-4, Np=1e4	Np1	0.939932508436	1
P=1e-4, Np=1e4	Np1	0.949831271091	1
P=1e-4, Np=1e4	Np1	0.959955005624	1
P=1e-4, Np=1e4	Np1	0.969853768279	1
P=1e-4, Np=1e4	Np1	0.979977502812	1
P=1e-4, Np=1e4	Np1	0.989876265467	1
P=1e-4, Np=1e4	Np1	1	1
P=1e-4, Np=5e4	Np4	0	0
P=1e-4, Np=5e4	Np4	0.00989876265467	0.199611086834
P=1e-4, Np=5e4	Np4	0.0197975253093	0.28771175871
P=1e-4, Np=5e4	Np4	0.0299212598425	0.346196948342
P=1e-4, Np=5e4	Np4	0.0398200224972	0.394540260194
P=1e-4, Np=5e4	Np4	0.0499437570304	0.435617937231
P=1e-4, Np=5e4	Np4	0.059842519685	0.459965480908
P=1e-4, Np=5e4	Np4	0.0699662542182	0.488287449102
P=1e-4, Np=5e4	Np4	0.0798650168729	0.524420280521
P=1e-4, Np=5e4	Np4	0.0899887514061	0.54792141827
P=1e-4, Np=5e4	Np4	0.0998875140607	0.574761335301
P=1e-4, Np=5e4	Np4	0.109786276715	0.602374768353
P=1e-4, Np=5e4	Np4	0.119910011249	0.620625184497
P=1e-4, Np=5e4	Np4	0.129808773903	0.652019450016
P=1e-4, Np=5e4	Np4	0.139932508436	0.669720606016
P=1e-4, Np=5e4	Np4	0.149831271091	0.68521282568
P=1e-4, Np=5e4	Np4	0.159955005624	0.701584451332
P=1e-4, Np=5e4	Np4	0.169853768279	0.716992924303
P=1e-4, Np=5e4	Np4	0.179977502812	0.727768984775
P=1e-4, Np=5e4	Np4	0.189876265467	0.740054922235
P=1e-4, Np=5e4	Np4	0.2	0.752561528118
P=1e-4, Np=5e4	Np4	0.209898762655	0.765009460264
P=1e-4, Np=5e4	Np4	0.219797525309	0.77859542868
P=1e-4, Np=5e4	Np4	0.229921259843	0.788579710181
P=1e-4, Np=5e4	Np4	0.239820022497	0.797039227945
P=1e-4, Np=5e4	Np4	0.24994375703	0.809309560684
P=1e-4, Np=5e4	Np4	0.259842519685	0.818144383075
P=1e-4, Np=5e4	Np4	0.269966254218	0.827770004372
P=1e-4, Np=5e4	Np4	0.279865016873	0.836069546597
P=1e-4, Np=5e4	Np4	0.289988751406	0.845970724566
P=1e-4, Np=5e4	Np4	0.299887514061	0.854287480019
P=1e-4, Np=5e4	Np4	0.309786276715	0.862039452155
P=1e-4, Np=5e4	Np4	0.319910011249	0.866294947615
P=1e-4, Np=5e4	Np4	0.329808773903	0.874355116497
P=1e-4, Np=5e4	Np4	0.339932508436	0.882226130158
P=1e-4, Np=5e4	Np4	0.349831271091	0.886543753634
P=1e-4, Np=5e4	Np4	0.359955005624	0.891922668025
P=1e-4, Np=5e4	Np4	0.369853768279	0.8958139442
P=1e-4, Np=5e4	Np4	0.379977502812	0.901514580327
P=1e-4, Np=5e4	Np4	0.389876265467	0.906291481361
P=1e-4, Np=5e4	Np4	0.4	0.911441553459
P=1e-4, Np=5e4	Np4	0.409898762655	0.916333194478
P=1e-4, Np=5e4	Np4	0.419797525309	0.921911559397
P=1e-4, Np=5e4	Np4	0.429921259843	0.926350070468
P=1e-4, Np=5e4	Np4	0.439820022497	0.932572707721
P=1e-4, Np=5e4	Np4	0.44994375703	0.936117476314
P=1e-4, Np=5e4	Np4	0.459842519685	0.939467183923
P=1e-4, Np=5e4	Np4	0.469966254218	0.943434428793
P=1e-4, Np=5e4	Np4	0.479865016873	0.947125509025
P=1e-4, Np=5e4	Np4	0.489988751406	0.951123849468
P=1e-4, Np=5e4	Np4	0.499887514061	0.954665786315
P=1e-4, Np=5e4	Np4	0.509786276715	0.95806405698
P=1e-4, Np=5e4	Np4	0.519910011249	0.961330078395
P=1e-4, Np=5e4	Np4	0.529808773903	0.964081358845
P=1e-4, Np=5e4	Np4	0.539932508436	0.967300687329
P=1e-4, Np=5e4	Np4	0.549831271091	0.969878393657
P=1e-4, Np=5e4	Np4	0.559955005624	0.97310535659
P=1e-4, Np=5e4	Np4	0.569853768279	0.975224411158
P=1e-4, Np=5e4	Np4	0.579977502812	0.977168621296
P=1e-4, Np=5e4	Np4	0.589876265467	0.979065752002
P=1e-4, Np=5e4	Np4	0.6	0.981349530569
