time,particle_id,x,y,mesh_index,mesh_index_original
352080,15900,0.0116995,0,0,0
352080,15901,0.0116995,0,0,0
352080,15902,0.0116995,0,0,0
352080,15903,0.0116995,0,0,0
352080,15904,0.0116995,0,0,0
352080,15905,0.0116995,0,0,0
352080,15906,0.0116995,0,0,0
352080,15907,0.0116995,0,0,0
352080,15908,0.0116995,0,0,0
352080,15909,0.0116995,0,0,0
352080,15910,0.0116995,0,0,0
352080,15911,0.0116995,0,0,0
352080,15912,0.0116995,0,0,0
352080,15913,0.0116995,0,0,0
352080,15914,0.0116995,0,0,0
352080,15915,0.0116995,0,0,0
352080,15916,0.0116995,0,0,0
352080,15917,0.0116995,0,0,0
352080,15918,0.0116995,0,0,0
352080,15919,0.0116995,0,0,0
352080,15920,0.0116995,0,0,0
352080,15921,0.0116995,0,0,0
352080,15922,0.0116995,0,0,0
352080,15923,0.0116995,0,0,0
352080,15924,0.0116995,0,0,0
352080,15925,0.0116995,0,0,0
352080,15926,0.0116995,0,0,0
352080,15927,0.0116995,0,0,0
352080,15928,0.0116995,0,0,0
352080,15929,0.0116995,0,0,0
352080,15930,0.0116995,0,0,0
352080,15931,0.0116995,0,0,0
352080,15932,0.0116995,0,0,0
352080,15933,0.0116995,0,0,0
352080,15934,0.0116995,0,0,0
352080,15935,0.0116995,0,0,0
352080,15936,0.0116995,0,0,0
352080,15937,0.0116995,0,0,0
352080,15938,0.0116995,0,0,0
352080,15939,0.0116995,0,0,0
352080,15940,0.0116995,0,0,0
352080,15941,0.0116995,0,0,0
352080,15942,0.0116995,0,0,0
352080,15943,0.0116995,0,0,0
352080,15944,0.0116995,0,0,0
352080,15945,0.0116995,0,0,0
352080,15946,0.0116995,0,0,0
352080,15947,0.0116995,0,0,0
352080,15948,0.0116995,0,0,0
352080,15949,0.0116995,0,0,0
352080,15950,0.0116995,0,0,0
352080,15951,0.0116995,0,0,0
352080,15952,0.0116995,0,0,0
352080,15953,0.0116995,0,0,0
352080,15954,0.0116995,0,0,0
352080,15955,0.0116995,0,0,0
352080,15956,0.0116995,0,0,0
352080,15957,0.0116995,0,0,0
352080,15958,0.0116995,0,0,0
352080,15959,0.0116995,0,0,0
352080,15960,0.0116995,0,0,0
352080,15961,0.0116995,0,0,0
352080,15962,0.0116995,0,0,0
352080,15963,0.0116995,0,0,0
352080,15964,0.0116995,0,0,0
352080,15965,0.0116995,0,0,0
352080,15966,0.0116995,0,0,0
352080,15967,0.0116995,0,0,0
352080,15968,0.0116995,0,0,0
352080,15969,0.0116995,0,0,0
352080,15970,0.0116995,0,0,0
352080,15971,0.0116995,0,0,0
352080,15972,0.0116995,0,0,0
352080,15973,0.0116995,0,0,0
352080,15974,0.0116995,0,0,0
352080,15975,0.0116995,0,0,0
352080,15976,0.0116995,0,0,0
352080,15977,0.0116995,0,0,0
352080,15978,0.0116995,0,0,0
352080,15979,0.0116995,0,0,0
352080,15980,0.0116995,0,0,0
352080,15981,0.0116995,0,0,0
352080,15982,0.0116995,0,0,0
352080,15983,0.0116995,0,0,0
352080,15984,0.0116995,0,0,0
