time,particle_id,x,y,mesh_index,mesh_index_original
8000,6985,-0.000928185,0.00187406,3863,3234
8000,6997,-0.00119772,0.00155887,35,2276
8000,7002,0.00126561,-0.00126436,2469,2685
8000,7003,0.00102212,-0.00131203,1889,2153
8000,7007,0.00115265,-0.00125647,1902,2165
8000,7011,0.00110309,-0.00116505,2847,3055
8000,7018,0.00265283,-0.00028831,3797,2325
8000,7069,0.000995642,0.00135788,2479,2695
8000,7075,0.00151926,0.000284688,400,456
8000,7089,0.00153057,0.00063911,2199,410
8000,7091,0.00178935,0.00025125,1126,1332
8000,7092,0.00277313,-0.000196888,1779,2041
8000,7102,-0.000713981,-0.000940209,1172,1384
8000,7106,-0.000667907,0.000577907,670,792
8000,7114,0.00138497,0.000165478,3681,2093
8000,7120,0.000175398,0.000212971,1211,4315
8000,7126,0.000758539,-0.00089337,316,360
8000,7129,-0.00159868,0.000505244,4305,3917
8000,7133,-0.00179105,0.000455149,3758,2467
8000,7138,-0.00181594,0.00039109,3751,2461
8000,7139,0.000127828,-0.000783721,84,95
8000,7141,-0.000438972,-0.000153997,2036,611
8000,7146,-0.00166854,0.000487532,2235,2471
8000,7151,-0.000859593,0.000699447,3232,3420
8000,7152,-0.00123374,0.0011557,32,33
8000,7153,-0.00176162,0.00130872,39,40
8000,7154,-0.00166792,0.000965049,1878,3183
8000,7156,-0.00164686,0.00119088,844,993
8000,7158,-0.000864402,0.00108655,1966,2225
8000,7161,-0.000931692,0.00136363,1571,1840
8000,7162,-0.00123615,0.00121056,3647,1955
8000,7163,-0.00188454,0.00134435,41,42
8000,7164,-0.000831549,0.00126021,3571,1837
8000,7167,-0.000311567,0.000370779,3233,3421
8000,7168,-0.0017635,0.000534451,3767,4473
8000,7173,-0.00178881,0.0013166,41,42
8000,7176,-0.00149214,0.000879087,1282,3182
8000,7178,-0.00201526,0.00129788,176,1848
8000,7179,-0.00221536,0.00125703,3151,3348
8000,7180,-0.00158818,0.000757112,2868,4406
8000,7181,-0.00213028,0.00157474,2564,2777
8000,7182,-0.00110226,0.00137424,992,1833
8000,7185,-0.0019492,0.000805669,3425,1777
8000,7186,-0.00190929,0.00135769,596,689
8000,7188,-0.00220277,0.0012445,3151,3348
8000,7194,-0.00100703,0.00105134,4278,4401
8000,7196,-0.00189807,0.00134667,42,43
8000,7199,-0.00198578,0.00143282,596,689
8000,7201,-0.00135759,0.000127914,1327,4051
8000,7206,-0.00136142,0.00011017,1327,4051
8000,7207,-0.00173317,0.00033181,2273,2512
8000,7209,-0.00145978,0.000457804,2970,3173
8000,7211,-0.00194129,0.000147957,2864,2514
8000,7216,-0.00145882,0.000437826,2971,3547
8000,7229,-0.00199719,0.000102611,2865,3071
8000,7230,-0.00126712,0.000547858,3606,3771
8000,7233,-0.00198013,0.000116448,2865,3071
8000,7239,-0.00137709,0.000335914,2822,3032
8000,7246,-0.00125497,9.86648e-05,3909,4049
8000,7247,-0.0016707,-0.000127187,631,4117
8000,7252,-0.00226375,0.00110728,315,3457
8000,7254,-0.00276225,0.00161136,46,50
8000,7255,-0.00240538,0.00129467,1185,2408
8000,7256,-0.00248134,0.0014835,333,378
8000,7259,-0.00272698,0.00110587,3479,3651
8000,7260,-0.00244661,0.00143925,331,376
8000,7264,-0.00256425,0.00163101,1221,1436
8000,7266,-0.00241829,0.00140318,331,376
8000,7270,-0.00244022,0.00132957,1185,2408
8000,7271,-0.00283159,0.00118301,2682,2895
