time,particle_id,x,y,mesh_index,mesh_index_original
10000,7018,0.00306636,-0.000412699,1287,1562
10000,7138,-0.00179817,0.000489095,3661,2252
10000,7152,-0.000902275,0.00108847,2915,3194
10000,7153,-0.00158558,0.00125769,372,440
10000,7163,-0.0017236,0.00131445,40,490
10000,7176,-0.00138079,0.0010205,3951,4303
10000,7180,-0.00148022,0.000858707,3274,3544
10000,7186,-0.00176423,0.00131215,40,490
10000,7209,-0.00127642,0.000653361,102,157
10000,7230,-0.00104524,0.000774201,1752,2076
10000,7254,-0.00276665,0.00161335,46,50
10000,7255,-0.00241354,0.00130284,1148,2408
10000,7270,-0.00244837,0.00133774,1148,2408
10000,7288,-0.00271754,0.0010198,1300,3641
10000,7293,-0.00239827,0.00128755,1148,2408
10000,7294,-0.00273782,0.00105297,1300,3641
10000,7385,-0.00294195,0.00138692,2031,3362
10000,7391,-0.00294195,0.00138692,2031,3362
10000,7395,-0.00293146,0.00136977,2031,3362
10000,8300,-0.00267111,-0.00158768,1353,3635
10000,8301,-0.00314544,-0.00215221,1265,1536
10000,8302,-0.00267111,-0.00158768,1353,3635
10000,8303,-0.00267111,-0.00158768,1353,3635
10000,8304,-0.00304697,-0.00194045,3083,3360
10000,8305,-0.00268643,-0.00158092,3011,1640
10000,8306,-0.00257811,-0.00168852,1056,1415
10000,8307,-0.00309334,-0.00184807,2599,778
10000,8308,-0.00265037,-0.00172253,1056,1415
10000,8309,-0.00257811,-0.00168852,1056,1415
10000,8310,-0.00267879,-0.00153374,3010,1207
10000,8311,-0.00267111,-0.00158768,1353,3635
10000,8312,-0.00267076,-0.00157673,176,1641
10000,8313,-0.00326764,-0.00209564,2596,3365
10000,8314,-0.00326764,-0.00209564,2596,3365
10000,8315,-0.00267111,-0.00158768,1353,3635
10000,8316,-0.00267111,-0.00158768,1353,3635
10000,8317,-0.00299095,-0.00189754,3083,3360
10000,8318,-0.00299095,-0.00189754,3083,3360
10000,8319,-0.00270351,-0.00159234,177,3289
10000,8320,-0.00257811,-0.00168852,1056,1415
10000,8321,-0.00304697,-0.00194045,3083,3360
10000,8322,-0.00304697,-0.00194045,3083,3360
10000,8323,-0.00326764,-0.00209564,2596,3365
10000,8324,-0.00257811,-0.00168852,1056,1415
10000,8325,-0.00267111,-0.00158768,1353,3635
10000,8326,-0.00267111,-0.00158768,1353,3635
10000,8327,-0.00304697,-0.00194045,3083,3360
10000,8328,-0.00301707,-0.00183896,2603,2892
10000,8329,-0.00304697,-0.00194045,3083,3360
10000,8330,-0.00306228,-0.00187791,3884,2891
10000,8331,-0.00299095,-0.00189754,3083,3360
10000,8332,-0.00267111,-0.00158768,1353,3635
10000,8333,-0.00257811,-0.00168852,1056,1415
10000,8334,-0.00299095,-0.00189754,3083,3360
10000,8335,-0.00268392,-0.0015459,3010,1207
10000,8336,-0.00259375,-0.00129171,2236,503
10000,8337,-0.00266956,-0.00147826,3014,1209
10000,8338,-0.00226951,-0.000735997,179,205
10000,8339,-0.00267822,-0.00153238,3010,1207
10000,8340,-0.00258875,-0.00132023,1833,202
10000,8341,-0.00257799,-0.00125293,2236,503
10000,8342,-0.00267426,-0.00157497,3011,1640
10000,8343,-0.00266061,-0.00149062,3010,1207
10000,8344,-0.0033921,-0.00188079,1071,1306
10000,8345,-0.0033921,-0.00188079,1071,1306
10000,8346,-0.0022407,-0.000744229,179,205
10000,8347,-0.00266956,-0.00147826,3014,1209
10000,8348,-0.00262451,-0.00154116,1355,380
10000,8349,-0.0033921,-0.00188079,1071,1306
10000,8350,-0.0033921,-0.00188079,1071,1306
10000,8351,-0.00264364,-0.00141447,992,2540
10000,8352,-0.0033921,-0.00188079,1071,1306
10000,8353,-0.00264537,-0.0015572,1355,380
10000,8354,-0.0033921,-0.00188079,1071,1306
10000,8355,-0.0025949,-0.00135786,1834,2163
10000,8356,-0.00236332,-0.000629783,910,3697
10000,8357,-0.00272198,-0.00161368,3012,2159
10000,8358,-0.00267822,-0.00153238,3010,1207
10000,8359,-0.00264364,-0.00141447,992,2540
10000,8360,-0.00205552,-0.000797138,1837,2164
10000,8361,-0.0033921,-0.00188079,1071,1306
10000,8362,-0.00258673,-0.00131545,1833,202
