# time=7000
x1 y1 x2 y2 aperture velocity
-0.00373 -0.00164 -0.00324625 -0.001775 8.064e-05 0.00116316
0.00166 0.00115 0.00163475 0.00112475 0.00011146 3.50613e-05
-0.00373 0.00211 -0.0033243 0.00180089 9.729e-06 0.0215532
-0.00308383 -0.00182033 -0.00307 -0.00178 0.000119268 0.000236049
-0.00314215 -0.00180405 -0.00307 -0.00178 0.000137086 0.00045674
0.00284375 0.000188 0.00286 0.000188 9.76e-05 0.00040378
0.00347949 0.00030091 0.00373 0.000308 5.8011e-05 0.00102009
0.00332 -0.000548 0.00338449 -0.000596367 0.000159562 0.000104998
0.00362888 -2.43537e-05 0.00373 -7.5e-06 5.6177e-05 0.00204171
0.00189673 -0.000347672 0.00197863 -0.000431968 0.000116467 0.000366855
0.00189673 -0.000347672 0.00186998 -0.000394244 0.000144651 8.86406e-05
0.00171038 -0.000155878 0.00171636 -0.000162026 0.000128667 0.000151166
0.00171038 -0.000155878 0.0017059 -0.000163278 0.000118171 1.99611e-05
0.00147231 8.91569e-05 0.00151051 4.98413e-05 0.000127987 0.0001469
0.00144278 5.64669e-05 0.00147231 8.91569e-05 0.000114 6.14888e-05
0.00142954 0.000133179 0.00144098 0.000121409 0.000125227 9.85403e-05
0.00101492 0.000487942 0.00104901 0.000524471 0.00012204 0.000125276
0.00104901 0.000524471 0.0011279 0.000455617 0.00011333 0.000114822
0.00104901 0.000524471 0.00110262 0.000581917 0.00012308 9.63484e-05
0.00110262 0.000581917 0.00121677 0.000486026 0.00012614 0.000142744
0.00122748 0.000715713 0.00124971 0.000739541 0.00011944 8.30719e-05
0.00124971 0.000739541 0.00129362 0.000721415 0.000117607 2.10443e-05
0.00170562 0.00122808 0.00163891 0.0011566 0.00013004 1.86336e-06
0.00167914 0.0012165 0.00170562 0.00122808 9.60286e-05 5.63268e-06
0.00176154 0.00128801 0.00170562 0.00122808 0.00013016 1.46523e-06
0.00174385 0.00128723 0.00176154 0.00128801 0.000135364 1.31836e-05
0.00198327 0.00152561 0.00183658 0.00136842 0.00013012 6.77806e-06
0.00195967 0.00152312 0.00198327 0.00152561 0.000215713 1.21461e-05
0.00230999 0.000371954 0.00237885 0.000323703 9.2088e-05 0.000365586
0.00226465 0.000293 0.00230999 0.000371954 9.5571e-05 0.00107268
0.00224427 0.000418003 0.00230999 0.000371954 0.000118128 0.000122628
0.00224427 0.000418003 0.00232931 0.0004056 0.00011302 0.000371376
-0.00131325 0.00110628 -0.00126679 0.00116528 9.6703e-05 0.000302741
-0.00126679 0.00116528 -0.00114191 0.00112907 0.00012168 0.000288398
-0.00106697 0.00141905 -0.00104508 0.00144685 0.000103303 9.29258e-05
-0.00104508 0.00144685 -0.00100426 0.00141688 0.000150125 2.49341e-05
-0.000932083 0.00159036 -0.000920641 0.0016049 0.000106983 1.08377e-05
-0.000920641 0.0016049 -0.000901687 0.00159332 0.00013684 8.47302e-06
-0.0016882 0.00128744 -0.00159052 0.00125912 0.00011904 0.000195907
-0.0016882 0.00128744 -0.00164137 0.0012542 0.0001318 1.20258e-05
-0.00177193 0.00131171 -0.0016882 0.00128744 0.00011284 0.000220483
-0.00185752 0.00130685 -0.00177193 0.00131171 8.7903e-05 0.000157093
-0.00190038 0.00134894 -0.00177193 0.00131171 0.00011756 0.000205229
-0.00190038 0.00134894 -0.00185752 0.00130685 0.000109834 4.97704e-05
-0.00209025 0.00140398 -0.00201255 0.00138146 0.00012468 0.000110232
-0.00209025 0.00140398 -0.00198773 0.00129945 9.22343e-05 2.50267e-05
-0.0021636 0.00142525 -0.00209025 0.00140398 0.00012512 5.9772e-05
-0.00209108 0.0013084 -0.0021636 0.00142525 9.26873e-05 1.79074e-06
-0.00268809 0.00157789 -0.00248264 0.00148515 0.000107531 9.92929e-05
-0.0025999 0.00148954 -0.00268809 0.00157789 9.604e-05 0.000231611
-0.00268809 0.00157789 -0.0028226 0.00163861 0.000114691 2.92161e-05
-0.0028226 0.00163861 -0.00274646 0.00163637 0.000114541 2.92544e-05
0.000864018 0.000685928 0.000865631 0.00068452 0.00012213 1.38818e-05
0.000862333 0.000684236 0.000864018 0.000685928 0.000125175 9.10585e-05
-0.00268809 0.00157789 -0.00274646 0.00163637 0.00011096 7.43675e-05
-0.00274646 0.00163637 -0.00259178 0.00163182 0.000105501 0.000109923
0.00112262 0.000312225 0.00114267 0.000286314 0.000145928 0.000157453
0.00108482 0.000274403 0.00112262 0.000312225 0.000104847 0.000144708
0.00109176 0.000352114 0.00111097 0.000327283 0.000143208 0.000147914
0.00107917 0.000339015 0.00109176 0.000352114 0.000106046 0.000111752
