0.1	0
0.114976	0
0.132194	0
0.151991	0
0.174753	0
0.200923	0
0.231013	0
0.265609	0
0.305386	0
0.351119	0
0.403702	0
0.464159	0
0.53367	0
0.613591	0
0.70548	0
0.811131	0
0.932603	0
1.07227	0
1.23285	0
1.41747	0
1.62975	0
1.87382	0
2.15443	0
2.47708	0
2.84804	0
3.27455	0
3.76494	0
4.32876	0
4.97702	0
5.72237	0
6.57933	0
7.56463	0
8.69749	0
10	0
11.4976	0
13.2194	0
15.1991	0
17.4753	0
20.0923	0
23.1013	0
26.5609	0
30.5386	0
35.1119	0
40.3702	0
46.4159	0
53.367	0
61.3591	0
70.548	0
81.1131	0
93.2603	0
107.227	0
123.285	0
141.747	0
162.975	0
187.382	0
215.443	0
247.708	0
284.804	0
327.455	0
376.494	0
432.876	0
497.702	0
572.237	0
657.933	0
756.463	0
869.749	0
1000	0
1149.76	0
1321.94	0
1519.91	0
1747.53	0
2009.23	0
2310.13	0
2656.09	0
3053.86	0
3511.19	0
4037.02	0
4641.59	0
5336.7	0
6135.91	0
7054.8	0
8111.31	0
9326.03	0
10722.7	0
12328.5	0
14174.7	0
16297.5	4.02127e-06
18738.2	1.55452e-05
21544.3	1.66513e-05
24770.8	1.67056e-05
28480.4	1.52647e-05
32745.5	1.36274e-05
37649.4	1.25902e-05
43287.6	1.19491e-05
49770.2	1.15129e-05
57223.7	1.11933e-05
65793.3	1.09571e-05
75646.3	1.0777e-05
86974.9	1.0642e-05
100000	0
