time,particle_id,x,y,mesh_index,mesh_index_original
700000,698820,0.00134069,-0.00140677,2479,2645
700000,699591,0.00089683,-0.00123825,270,298
700000,699623,0.00120298,-0.00122054,1282,1467
700000,699680,-0.000532794,-0.00103726,3953,2992
700000,699721,0.00128541,-0.00126634,3978,4050
700000,699770,0.00110182,-0.00135951,1935,297
700000,699780,0.0010173,-0.00138785,1935,297
700000,699790,0.00264986,-0.000249283,2132,2319
700000,699810,0.000634685,-0.000243639,877,3096
700000,699820,0.00349103,-0.000112492,1413,1611
700000,699831,-0.000576664,-0.00109592,3952,2597
700000,699847,0.000950079,-0.00109871,3765,3859
700000,699850,0.00102909,-0.000251148,4231,4285
700000,699855,0.00276568,0.000131631,2891,3036
700000,699858,0.00321268,0.000473575,1540,1754
700000,699869,0.00169132,0.000760275,3310,3428
700000,699870,0.00159517,4.77826e-05,4097,4160
700000,699874,0.000898939,-0.000963726,1790,1999
700000,699878,0.00348806,0.000301153,829,6
700000,699881,0.000808359,-0.000868401,1787,1996
700000,699884,0.00166866,0.000939384,1718,1934
700000,699886,0.00233828,0.00035213,30,28
700000,699887,0.00235833,0.000401369,70,71
700000,699889,0.00348496,-8.88106e-05,1414,1612
700000,699890,0.00184186,-9.62114e-05,4089,2998
700000,699891,0.000749252,-0.000817217,916,1053
700000,699894,0.0017334,0.000323491,299,333
700000,699895,0.00150074,0.00108993,1186,1363
700000,699897,0.00168909,0.000560196,4282,4333
700000,699898,-8.9816e-05,-0.000627603,832,954
700000,699900,0.00305752,0.000457114,791,1751
700000,699901,0.00178292,-3.62668e-05,348,4016
700000,699903,0.00306587,-9.73737e-06,2755,796
700000,699905,0.00177335,0.000881862,3690,3787
700000,699906,0.00199545,0.0003411,3005,3142
700000,699907,0.00124581,0.00121947,605,687
700000,699908,0.00309452,0.000337887,2764,2911
700000,699909,0.00341572,0.000473123,1541,1755
700000,699910,5.79585e-05,-0.000741581,89,95
700000,699911,0.00312019,6.75e-05,1326,1511
700000,699912,0.00127092,0.000463889,1915,761
700000,699913,0.000997269,0.00102302,689,790
700000,699914,0.003023,-1.59037e-05,2755,796
700000,699915,0.00108687,0.00123204,2525,2684
700000,699916,0.00167075,0.000923971,1715,1931
700000,699917,0.00145308,0.00110181,1186,1363
700000,699918,0.00296038,0.000455792,792,910
700000,699919,0.00120764,0.00124601,605,687
700000,699920,0.000583339,-0.000878309,2181,359
700000,699921,0.000884812,0.000180172,3021,3890
700000,699922,0.000692523,0.000887274,2743,787
700000,699923,0.00105533,0.000531242,19,18
700000,699924,0.0023659,0.000332776,30,28
700000,699925,0.00123687,0.00112657,2608,2763
700000,699926,0.00106379,0.00120055,1228,1406
700000,699927,0.000232507,0.000225509,3245,3368
700000,699928,0.000491775,0.000225316,2403,536
700000,699929,0.00133621,0.000266274,1883,2092
700000,699930,-0.000520049,-0.000818763,2426,551
700000,699931,-0.00189136,-0.000562919,1950,2646
700000,699932,0.00117048,0.00116708,2612,2767
