time,particle_id,x,y,mesh_index,mesh_index_original
900000,898490,0.000838745,-0.00142825,544,620
900000,899041,0.00334775,-0.000477997,3941,2602
900000,899808,0.000766082,-0.000837331,109,118
900000,899811,0.00334431,-0.000308294,495,2615
900000,899830,0.00254192,-0.000142072,2128,319
900000,899831,0.00214106,-0.000740435,2455,2846
900000,899861,0.00100244,-0.00130044,1933,2146
900000,899865,0.0018793,0.00090014,3853,3949
900000,899868,0.00179025,0.000772248,1457,1667
900000,899871,0.00266371,-0.000146727,1826,2039
900000,899873,0.00252404,-0.000124316,2128,319
900000,899877,0.00181255,0.000935153,1719,1938
900000,899879,0.00249669,0.00036158,1591,1883
900000,899880,0.000938,-0.00117489,969,1118
900000,899881,0.000660182,-0.000873708,2175,359
900000,899886,0.00100534,-0.00111074,2895,3048
900000,899895,0.00255882,0.000372131,1663,1882
900000,899896,0.00350717,0.000446899,1537,1755
900000,899897,0.00233568,0.000404672,70,71
900000,899898,0.000515235,-0.00089269,1737,2005
900000,899900,0.00176005,-0.000356072,3921,4008
900000,899901,-0.000525389,-0.000993158,4270,4334
900000,899904,-0.000270813,-0.000795258,2843,1399
900000,899905,-0.000442479,-0.000119681,2086,671
900000,899908,0.0029904,-0.000328928,4129,4203
900000,899910,0.00195026,-0.000504287,807,1693
900000,899911,0.00116714,-0.000227757,4219,3329
900000,899916,0.00136633,0.000556049,667,3565
900000,899917,0.00161203,0.000782482,4259,3432
900000,899918,0.00154365,0.00105452,3292,3422
900000,899919,0.00307282,0.000571457,827,949
900000,899920,0.00208623,-0.00048326,1963,2426
900000,899921,-0.000607283,-0.000348712,2235,2419
900000,899923,0.00143078,0.001112,2190,2379
900000,899924,0.000436081,0.000256237,3373,1473
900000,899925,0.00272885,0.00014368,2883,3036
900000,899926,0.00120786,0.00114697,2600,2763
900000,899927,-0.00235712,0.000260897,2106,2300
900000,899928,0.00196673,-0.000116368,2849,3000
900000,899929,-0.00111438,0.000606848,1778,745
900000,899930,0.00145585,0.000169379,2286,2469
900000,899931,0.000288216,-0.000148695,1385,1585
900000,899932,0.000598443,0.000786084,3031,3180
900000,899933,0.00168288,0.000252647,483,544
900000,899934,0.00062336,-5.84918e-05,3927,4222
900000,899935,0.00168844,0.000579526,4268,4333
900000,899936,0.00106938,0.000984908,3981,2761
900000,899937,0.00111418,0.000273701,3636,1854
900000,899938,0.000976227,0.000706644,1830,2043
900000,899939,0.00131885,0.00112054,2597,2759
900000,899940,5.55254e-05,3.09215e-05,3389,1489
900000,899941,-0.000396151,-8.02642e-05,592,675
900000,899942,0.00100879,0.000148393,762,1176
900000,899943,-0.000491669,0.000271195,3062,2620
900000,899944,0.0011228,0.000315785,1640,1860
900000,899945,0.000635127,0.000762882,3033,4454
900000,899946,0.00104293,0.000699804,3437,3562
900000,899947,0.00100492,0.00128967,3149,3290
900000,899948,0.000631938,0.00104096,3151,3294
900000,899949,0.00274279,0.000188,840,3238
900000,899950,-3.19834e-05,-3.54379e-05,1300,1488
900000,899951,-0.000721834,0.000176421,3062,2620
900000,899952,-0.000980551,0.0010823,1601,1822
900000,899953,-0.000257959,0.00092961,3226,3360
900000,899954,-1.6243e-05,0.00012992,3171,3310
900000,899955,0.000795014,0.00115257,3152,3295
900000,899956,-0.000791655,0.00131958,250,441
900000,899957,-0.000907589,0.00127701,3623,3734
900000,899958,-0.00149815,0.00039817,4358,4226
900000,899959,-0.000794843,0.00126319,1609,1829
900000,899960,-0.00163861,-4.23784e-05,1528,2862
900000,899961,-0.00196283,-0.000735829,2960,1027
900000,899962,-0.00118955,0.00114288,34,33
900000,899963,-0.000622901,0.000532901,690,791
900000,899964,-0.00111723,0.000882268,727,835
900000,899965,-0.00139272,0.000587193,3018,3169
900000,899966,-0.00220548,0.000393434,2107,2302
900000,899967,-0.00121544,0.000857118,1310,1500
900000,899968,-0.00146946,0.00110946,2922,4296
900000,899969,-0.00146567,0.000383539,3015,3162
900000,899970,-0.0019852,-0.000380107,2789,843
900000,899971,-0.00254487,-0.00149354,2222,381
900000,899972,-0.00174927,0.000993605,4109,4183
900000,899973,-0.00144419,0.000851708,3408,3535
900000,899974,-0.00296385,0.00143121,1117,1287
900000,899975,-0.00156078,0.00106903,4105,4179
900000,899976,-0.00146505,0.00112909,3589,3704
900000,899977,-0.00204852,0.000530628,276,304
900000,899978,-0.0018675,0.000338838,3788,2453
900000,899979,-0.00133635,0.00111141,1543,1761
900000,899980,-0.00333194,-0.00181506,440,488
900000,899981,-0.00314141,-0.00193878,3222,2880
900000,899982,-0.00289194,0.000999101,757,870
900000,899983,-0.00218836,0.000715937,3258,3391
900000,899984,-0.00220931,0.00128516,1097,1263
900000,899985,-0.0030536,0.00135892,2145,337
900000,899986,-0.00220937,0.00113706,3317,3446
900000,899987,-0.00226424,0.000654615,3844,3941
900000,899988,-0.00259757,0.000860362,2154,2343
900000,899989,-0.00218841,0.00126972,1097,1263
